,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,year
714,1009,383,V,Oregon,15,14,7,7,43,33.5,37,-19475,17,2010
715,1009,384,H,WashingtonState,14,3,6,0,23,69,70,10025,35,2010
716,1009,385,V,OregonState,10,7,6,6,29,50.5,52.5,280,25,2010
717,1009,386,H,ArizonaU,7,0,13,7,27,9.5,8.5,-340,7,2010
718,1009,387,V,Auburn,14,17,0,6,37,8.5,6,-260,0.5,2010
719,1009,388,H,Kentucky,7,10,14,3,34,59,57,220,29.5,2010
720,1009,389,V,Purdue,0,10,3,7,20,51,48.5,280,23.5,2010
721,1009,390,H,Northwestern,7,3,7,0,17,10.5,8,-340,4.5,2010
722,1009,391,V,MississippiSt,23,10,7,7,47,2.5,4.5,-200,28,2010
723,1009,392,H,HoustonU,7,3,7,7,24,58,57,170,2.5,2010
724,1009,393,V,NewMexico,7,7,0,0,14,54,49,115,23,2010
725,1009,394,H,NewMexicoState,6,7,0,3,16,3,2,-135,1,2010
726,1009,395,V,USC,7,7,7,14,35,62.5,60,300,30,2010
727,1009,396,H,Stanford,7,7,7,16,37,7,10,-360,7,2010
728,1009,397,V,Toledo,7,0,0,7,14,55.5,59.5,13000,24.5,2010
729,1009,398,H,BoiseState,15,21,21,0,57,38.5,38,-27000,14.5,2010
730,1009,399,V,Tulsa,7,0,3,8,18,63.5,64,210,30,2010
731,1009,400,H,SMU,7,7,7,0,21,4.5,6,-250,3,2010
732,1009,401,V,Rice,7,3,0,14,24,55,58,305,28,2010
733,1009,402,H,UTEP,9,21,7,7,44,6.5,9,-370,2.5,2010
734,1009,403,V,Hawaii,7,7,21,14,49,62,65.5,290,31.5,2010
735,1009,404,H,FresnoState,0,10,10,7,27,9,11,-350,7,2010
736,1009,405,V,ArkansasState,14,7,0,3,24,57,3.5,-165,pk,2010
737,1009,406,H,NorthTexas,3,13,0,3,19,1.5,55,145,27.5,2010
738,1009,407,V,WesternKentucky,0,7,7,7,21,55.5,54.5,305,26.5,2010
739,1009,408,H,FloridaIntl,7,14,0,7,28,8.5,9,-370,3,2010
740,1009,409,V,FloridaAtlantic,0,0,10,7,17,46.5,46.5,120,21,2010
741,1009,410,H,ULMonroe,0,12,0,8,20,2.5,2.5,-140,0.5,2010
742,1013,101,V,CentralFlorida,7,7,14,7,35,6.5,6.5,-260,3,2010
743,1013,102,H,Marshall,0,7,7,0,14,45,45.5,220,21.5,2010
744,1014,103,V,KansasState,3,28,21,7,59,3,3.5,-160,0.5,2010
745,1014,104,H,Kansas,0,0,0,7,7,50.5,50,140,21.5,2010
746,1014,105,V,SouthFlorida,0,3,3,0,6,43,46.5,335,21.5,2010
747,1014,106,H,WestVirginia,10,7,3,0,20,11.5,10,-430,3.5,2010
748,1015,107,V,CincinnatiU,14,7,7,7,35,3.5,3,-140,2,2010
749,1015,108,H,Louisville,14,10,0,3,27,57.5,56,120,30.5,2010
750,1016,109,V,MiamiFlorida,0,14,14,0,28,19,16,-1200,7.5,2010
751,1016,110,H,Duke,3,0,7,3,13,59,57,800,24.5,2010
752,1016,111,V,PittsburghU,14,14,7,10,45,1.5,2.5,-130,21.5,2010
753,1016,112,H,Syracuse,7,0,0,7,14,44.5,45.5,110,0.5,2010
754,1016,113,V,Army,20,-3,0,0,20,43.5,42.5,180,21,2010
755,1016,114,H,Rutgers,17,-14,0,14,23,6,6,-220,4,2010
756,1016,115,V,MiamiOhio,0,10,7,10,27,48,51,420,24,2010
757,1016,116,H,CentralMichigan,0,7,7,6,20,9.5,13.5,-545,7,2010
758,1016,117,V,Maryland,0,7,0,0,7,48.5,48,490,23.5,2010
759,1016,118,H,Clemson,3,14,7,7,31,12,14.5,-690,6.5,2010
760,1016,119,V,Illinois,3,3,0,0,6,51,48.5,245,21.5,2010
761,1016,120,H,MichiganState,0,3,13,10,26,7.5,6.5,-305,3,2010
762,1016,121,V,MinnesotaU,0,0,3,14,17,51.5,50,200,21.5,2010
763,1016,122,H,Purdue,7,7,7,7,28,4.5,6,-250,1.5,2010
764,1016,123,V,NCState,0,21,0,6,27,7.5,7.5,-315,6.5,2010
765,1016,124,H,EastCarolina,21,3,0,3,33,66,69.5,255,35,2010
766,1016,125,V,Vanderbilt,0,0,0,0,0,48,49.5,525,23,2010
767,1016,126,H,Georgia,12,10,21,0,43,14,14,-725,6.5,2010
768,1016,127,V,SouthCarolina,14,14,0,0,28,7,5.5,-240,pk,2010
769,1016,128,H,Kentucky,0,10,7,14,31,53.5,54.5,195,28,2010
770,1016,129,V,MississippiSt,10,0,0,0,10,47.5,47,325,22.5,2010
771,1016,130,H,Florida,0,0,7,0,7,9.5,9.5,-425,6.5,2010
772,1016,131,V,Mississippi,0,3,7,0,10,55.5,53.5,900,23,2010
773,1016,132,H,Alabama,10,6,7,0,23,19,20.5,-1500,10,2010
774,1016,133,V,IowaState,0,0,0,0,0,57.5,60,1200,24.5,2010
775,1016,134,H,Oklahoma,10,21,14,7,52,22.5,23,-2000,10,2010
776,1016,135,V,BowlingGreen,6,0,8,13,27,55.5,51.5,800,23.5,2010
777,1016,136,H,Temple,0,14,14,0,28,15,20.5,-1200,9.5,2010
778,1016,137,V,EasternMichigan,0,14,14,7,41,54.5,57,550,28.5,2010
779,1016,138,H,BallState,7,21,0,7,38,13.5,15,-750,6.5,2010
780,1016,139,V,Akron,0,3,0,7,10,48,48,600,23,2010
781,1016,140,H,Ohio,17,7,7,7,38,17,17,-850,7,2010
782,1016,141,V,Baylor,0,10,11,10,31,53.5,1.5,-120,1.5,2010
783,1016,142,H,Colorado,6,9,0,10,25,1.5,54.5,100,26,2010
784,1016,143,V,UNLV,3,7,0,0,10,51,51,145,24,2010
785,1016,144,H,ColoradoState,14,20,3,6,43,3.5,3.5,-170,pk,2010
786,1016,145,V,WesternMichigan,7,10,0,3,20,52,53,1400,27.5,2010
787,1016,146,H,NotreDame,7,20,14,3,44,21,24,-2800,10.5,2010
788,1016,147,V,BuffaloU,0,14,0,0,14,48.5,50.5,485,24,2010
789,1016,148,H,NoIllinois,0,21,10,14,45,15,14,-685,7,2010
790,1016,149,V,NorthCarolina,17,10,10,7,44,7,6.5,-260,0.5,2010
791,1016,150,H,Virginia,3,7,0,0,10,48,46.5,210,22.5,2010
792,1016,151,V,SMU,7,7,0,7,21,49,52,105,23,2010
793,1016,152,H,Navy,0,0,14,14,28,2.5,2,-125,3,2010
794,1016,153,V,California,0,0,7,7,14,55.5,54.5,110,0.5,2010
795,1016,154,H,USC,14,28,3,3,48,2.5,2,-130,24,2010
796,1016,155,V,Texas,10,7,3,0,20,48,45.5,320,22.5,2010
797,1016,156,H,Nebraska,0,3,3,7,13,9.5,10,-420,7,2010
798,1016,157,V,BostonCollege,6,0,10,3,19,46,48,1050,24,2010
799,1016,158,H,FloridaState,7,7,3,7,24,20,22.5,-1800,11,2010
800,1016,159,V,Iowa,7,14,7,10,38,4,4,-185,27,2010
801,1016,160,H,Michigan,7,0,0,21,28,53.5,54,155,0.5,2010
802,1016,161,V,OregonState,0,14,7,0,34,61.5,60.5,100,0.5,2010
803,1016,162,H,WashingtonU,7,14,0,0,35,pk,2,-120,31,2010
804,1016,163,V,WakeForest,7,7,7,0,21,57.5,54.5,1100,25.5,2010
805,1016,164,H,VirginiaTech,21,28,3,0,52,22.5,22.5,-2000,9.5,2010
806,1016,165,V,Idaho,7,7,7,14,35,54,1.5,-125,27.5,2010
807,1016,166,H,LouisianaTech,7,10,21,10,48,pk,53.5,105,pk,2010
808,1016,167,V,BYU,0,0,3,0,3,48,51,3237,23.5,2010
809,1016,168,H,TCU,3,14,0,14,31,28.5,30,-5513,13.5,2010
810,1016,169,V,UTEP,0,3,3,0,6,59,59.5,120,28,2010
811,1016,170,H,UAB,0,0,7,14,21,1.5,3,-140,0.5,2010
812,1016,171,V,ArizonaU,7,7,7,3,24,24.5,22.5,-2000,7.5,2010
813,1016,172,H,WashingtonState,0,0,7,0,7,57.5,61,1100,27,2010
814,1016,173,V,Utah,7,16,7,0,30,21,22,-2000,8.5,2010
815,1016,174,H,Wyoming,0,0,0,6,6,54,53,1100,23.5,2010
816,1016,175,V,KentState,14,7,0,0,21,43,46,160,22,2010
817,1016,176,H,Toledo,0,7,17,10,34,3,4,-190,3,2010
818,1016,177,V,OklahomaState,21,3,7,3,34,1,68,120,34.5,2010
819,1016,178,H,TexasTech,0,14,3,0,17,71,3,-140,3,2010
820,1016,179,V,Missouri,6,10,14,0,30,54.5,57,150,26.5,2010
821,1016,180,H,TexasA&M,0,0,3,6,9,1.5,3.5,-180,3,2010
822,1016,181,V,SoMississippi,17,7,3,14,41,14.5,16.5,-800,7,2010
823,1016,182,H,Memphis,6,0,3,10,19,49.5,53,550,24,2010
824,1016,183,V,HoustonU,7,7,14,3,31,10,9.5,-400,6.5,2010
825,1016,184,H,Rice,13,14,0,7,34,66.5,66,310,33,2010
826,1016,185,V,Tulane,7,0,10,7,24,56,57.5,750,24.5,2010
827,1016,186,H,Tulsa,7,17,14,14,52,16.5,18.5,-1100,7.5,2010
828,1016,187,V,OhioState,0,3,7,8,18,6,4,-205,4.5,2010
829,1016,188,H,Wisconsin,14,7,0,10,31,53.5,48.5,170,24,2010
830,1016,189,V,Arkansas,7,14,14,8,43,60,60,130,30,2010
831,1016,190,H,Auburn,7,20,10,28,65,2.5,3.5,-150,1.5,2010
832,1016,191,V,BoiseState,21,20,7,0,48,37.5,40.5,-32400,14.5,2010
833,1016,192,H,SanJoseState,0,0,0,0,0,57,56.5,15600,23.5,2010
834,1016,193,V,AirForce,0,6,6,13,25,4,55.5,-115,0.5,2010
835,1016,194,H,SanDiegoState,0,10,7,10,27,52,pk,-105,24.5,2010
836,1016,195,V,NewMexicoState,3,0,0,7,10,54.5,55.5,4900,26,2010
837,1016,196,H,FresnoState,16,14,0,3,33,28.5,30,-9100,13.5,2010
838,1016,197,V,Nevada,0,0,7,14,21,9.5,6.5,-260,6.5,2010
839,1016,198,H,Hawaii,14,3,0,10,27,72.5,75,210,35,2010
840,1016,199,V,ArkansasState,7,7,0,20,34,63.5,64,340,30,2010
841,1016,200,H,Indiana,3,9,7,17,36,14,10,-440,6,2010
842,1016,201,V,MiddleTennSt,0,7,0,7,14,54.5,58.5,725,27.5,2010
843,1016,202,H,GeorgiaTech,7,7,21,7,42,17.5,18.5,-1075,7.5,2010
844,1016,203,V,ULMonroe,0,7,0,28,35,2,52.5,110,26,2010
845,1016,204,H,WesternKentucky,3,14,7,6,30,51.5,2,-130,pk,2010
846,1016,205,V,ULLafayette,7,7,0,10,24,60,58.5,875,28.5,2010
847,1016,206,H,Troy,0,17,0,14,31,17,21,-1475,10,2010
848,1016,207,V,FloridaIntl,17,10,7,0,34,4,5,-210,21.5,2010
849,1016,208,H,NorthTexas,3,0,0,7,10,49.5,48,175,pk,2010
850,1016,241,V,McNeeseSt,7,3,0,0,10,NL,NL,15000,NL,2010
851,1016,242,H,LSU,7,9,6,10,32,41,44.5,-50000,17.5,2010
852,1021,301,V,UCLA,0,3,3,7,13,60.5,61,1900,28.5,2010
853,1021,302,H,Oregon,15,17,14,14,60,21.5,27,-3800,14.5,2010
854,1022,303,V,SouthFlorida,0,17,14,7,38,47,48,300,24.5,2010
855,1022,304,H,CincinnatiU,3,10,3,14,30,8,9.5,-360,7,2010
856,1023,305,V,NotreDame,3,7,0,7,17,6.5,6.5,-250,4,2010
857,1023,306,H,Navy,7,14,14,0,35,50.5,49,210,24.5,2010
858,1023,307,V,Connecticut,0,0,0,0,0,1,53.5,135,23,2010
859,1023,308,H,Louisville,0,13,10,3,26,57,3,-155,pk,2010
860,1023,309,V,Duke,0,0,7,0,7,60.5,63.5,1700,27.5,2010
861,1023,310,H,VirginiaTech,14,13,17,0,44,26,27.5,-3500,10.5,2010
862,1023,311,V,NorthCarolina,3,7,0,0,10,48,48.5,210,23,2010
863,1023,312,H,MiamiFlorida,0,13,13,7,33,6.5,6.5,-250,3,2010
864,1023,313,V,GeorgiaTech,0,3,10,0,13,52,51.5,155,24,2010
865,1023,314,H,Clemson,10,7,7,3,27,5.5,3.5,-175,0.5,2010
866,1023,315,V,Maryland,7,14,3,0,24,41.5,41.5,170,20,2010
867,1023,316,H,BostonCollege,0,7,0,14,21,5.5,4.5,-200,3.5,2010
868,1023,317,V,Marshall,3,7,0,0,10,62,61,400,28.5,2010
869,1023,318,H,EastCarolina,7,13,10,7,37,13.5,13.5,-500,5,2010
870,1023,319,V,Temple,21,7,7,7,42,7.5,8.5,-340,3,2010
871,1023,320,H,BuffaloU,0,0,0,0,0,47,47,280,21,2010
872,1023,321,V,Wisconsin,3,7,14,7,31,48,47,200,23.5,2010
873,1023,322,H,Iowa,6,7,7,10,30,5,6.5,-240,3,2010
874,1023,323,V,PennState,7,14,3,9,33,9.5,8.5,-330,1.5,2010
875,1023,324,H,MinnesotaU,7,0,7,7,21,49,49,270,23.5,2010
876,1023,325,V,Purdue,0,0,0,0,0,47,47.5,1125,20,2010
877,1023,326,H,OhioState,14,28,0,7,49,22.5,24,-1650,10,2010
878,1023,327,V,MichiganState,0,7,7,21,35,7,5.5,-230,4,2010
879,1023,328,H,Northwestern,7,10,7,3,27,52,51.5,190,25.5,2010
880,1023,329,V,Rutgers,7,7,0,7,21,44,46.5,425,24,2010
881,1023,330,H,PittsburghU,7,7,10,17,41,12.5,13,-550,7,2010
882,1023,331,V,Syracuse,10,9,0,0,19,43,44,450,23,2010
883,1023,332,H,WestVirginia,14,0,0,0,14,16,14,-600,9,2010
884,1023,333,V,Indiana,7,3,3,0,13,55,54,380,24.5,2010
885,1023,334,H,Illinois,10,17,2,14,43,13.5,13,-480,5,2010
886,1023,335,V,IowaState,7,7,7,7,28,48,50.5,975,24,2010
887,1023,336,H,Texas,0,3,3,15,21,22,21,-1400,12,2010
888,1023,337,V,SouthCarolina,0,7,7,7,21,12.5,12,-460,7,2010
889,1023,338,H,Vanderbilt,0,7,0,0,7,46.5,46,360,21.5,2010
890,1023,339,V,Mississippi,0,3,7,14,24,60,57.5,320,24.5,2010
891,1023,340,H,Arkansas,14,7,3,14,38,9.5,10,-400,4,2010
892,1023,341,V,Ohio,7,6,14,7,34,3,3,-140,pk,2010
893,1023,342,H,MiamiOhio,7,0,0,6,13,47,50,120,23.5,2010
894,1023,343,V,Wyoming,0,10,3,7,20,44,44.5,335,21,2010
895,1023,344,H,BYU,16,0,3,6,25,8.5,11,-430,7,2010
896,1023,345,V,KansasState,7,14,7,14,42,58,56.5,200,30.5,2010
897,1023,346,H,Baylor,14,17,10,6,47,7,6.5,-240,2.5,2010
898,1023,347,V,TexasA&M,14,17,7,7,45,14,14,-600,6.5,2010
899,1023,348,H,Kansas,3,7,0,0,10,53.5,51.5,450,26.5,2010
900,1023,349,V,UAB,3,7,7,7,24,51,53.5,726,25.5,2010
901,1023,350,H,MississippiSt,7,3,10,9,29,20,19.5,-935,10,2010
902,1023,351,V,HoustonU,7,17,7,14,45,62.5,61,270,30,2010
903,1023,352,H,SMU,7,3,7,3,20,9.5,8.5,-330,6.5,2010
904,1023,353,V,KentState,10,17,3,0,30,1.5,2.5,-135,0.5,2010
905,1023,354,H,BowlingGreen,6,0,0,0,6,48.5,50,115,21.5,2010
906,1023,355,V,WesternMichigan,7,28,7,14,56,8.5,7.5,-300,2.5,2010
907,1023,356,H,Akron,0,3,0,7,10,51.5,51.5,250,23.5,2010
908,1023,357,V,CentralMichigan,0,7,0,0,7,54,51.5,310,24,2010
909,1023,358,H,NoIllinois,3,6,14,10,33,10,10,-380,5,2010
910,1023,359,V,Oklahoma,7,7,7,6,27,3.5,3,-160,3.5,2010
911,1023,360,H,Missouri,7,10,3,16,36,51.5,53.5,140,26,2010
912,1023,361,V,Nebraska,14,17,10,10,51,5.5,6,-230,2.5,2010
913,1023,362,H,OklahomaState,13,14,7,7,41,59.5,58.5,190,30.5,2010
914,1023,363,V,WashingtonU,7,7,0,0,14,53.5,53,200,28,2010
915,1023,364,H,ArizonaU,10,20,7,7,44,7,6.5,-240,1,2010
916,1023,365,V,ArizonaState,3,0,7,7,17,53,51,130,23.5,2010
917,1023,366,H,California,10,16,14,10,50,3,3,-150,0.5,2010
918,1023,367,V,Alabama,3,10,21,7,41,17,17,-800,9.5,2010
919,1023,368,H,TennesseeU,7,3,0,0,10,47.5,47.5,600,23,2010
920,1023,369,V,LSU,3,7,0,7,17,51.5,52.5,175,24.5,2010
921,1023,370,H,Auburn,7,3,7,7,24,6,5,-210,3.5,2010
922,1023,371,V,NewMexicoState,0,7,0,7,14,53.5,54,2000,24,2010
923,1023,372,H,Idaho,17,14,3,3,37,22.5,26,-4000,10.5,2010
924,1023,373,V,Hawaii,7,7,17,14,45,3,3,-165,pk,2010
925,1023,374,H,UtahState,0,7,0,0,7,57.5,58.5,145,27,2010
926,1023,375,V,ColoradoState,0,6,0,0,6,58,56.5,5000,26,2010
927,1023,376,H,Utah,7,17,21,14,59,30.5,31,-15000,14,2010
928,1023,377,V,WashingtonState,0,7,0,21,28,62.5,65.5,NL,30.5,2010
929,1023,378,H,Stanford,10,14,7,7,38,34.5,36,NL,17,2010
930,1023,379,V,EasternMichigan,7,7,7,0,21,56,55.5,1650,28,2010
931,1023,380,H,Virginia,14,3,14,17,48,23.5,24,-3000,11,2010
932,1023,381,V,Georgia,14,14,6,10,44,3.5,6.5,-240,pk,2010
933,1023,382,H,Kentucky,3,7,7,14,31,58,58,200,27.5,2010
934,1023,383,V,Rice,0,0,7,7,14,51.5,52,1300,21.5,2010
935,1023,384,H,CentralFlorida,13,14,7,7,41,21,24,-2200,9,2010
936,1023,385,V,BallState,17,0,0,7,24,53,50,350,25.5,2010
937,1023,386,H,Toledo,0,17,7,7,31,11,11.5,-450,7,2010
938,1023,387,V,TexasTech,0,7,7,13,27,56.5,3,-145,1,2010
939,1023,388,H,Colorado,7,3,14,0,24,pk,56.5,125,25.5,2010
940,1023,389,V,FresnoState,3,7,17,6,33,17,18,-800,7.5,2010
941,1023,390,H,SanJoseState,0,0,3,15,18,51,50,638,22.5,2010
942,1023,391,V,AirForce,7,0,0,0,7,49.5,51,745,24.5,2010
943,1023,392,H,TCU,7,10,14,7,38,18.5,19,-965,7.5,2010
944,1023,393,V,Tulane,7,3,14,10,34,53.5,55.5,300,25.5,2010
945,1023,394,H,UTEP,3,7,7,7,24,10.5,10,-360,6,2010
946,1023,395,V,SanDiegoState,7,10,10,3,30,22.5,23.5,-1500,10.5,2010
947,1023,396,H,NewMexico,3,3,7,7,20,55,55.5,1025,25,2010
948,1023,397,V,WesternKentucky,3,24,13,14,54,56.5,54,210,24.5,2010
949,1023,398,H,ULLafayette,0,7,7,7,21,6.5,6,-250,6.5,2010
950,1023,399,V,FloridaAtlantic,0,7,6,3,16,51.5,52,235,24,2010
951,1023,400,H,ArkansasState,0,9,0,28,37,7,7,-275,3.5,2010
952,1023,401,V,ULMonroe,3,0,0,7,10,53.5,54.5,370,24,2010
953,1023,402,H,MiddleTennSt,7,21,3,7,38,11,12.5,-470,4.5,2010
954,1026,101,V,LouisianaTech,7,0,6,7,20,62.5,65.5,4500,31.5,2010
955,1026,102,H,BoiseState,14,14,14,7,49,38,37,-9000,17,2010
956,1028,103,V,FloridaState,0,21,0,3,24,3,4,-180,0.5,2010
957,1028,104,H,NCState,7,0,14,7,28,56.5,58.5,160,28,2010
958,1029,105,V,WestVirginia,10,0,3,0,13,7,5,-220,1.5,2010
959,1029,106,H,Connecticut,0,3,7,3,16,46,44.5,180,20.5,2010
960,1030,107,V,Syracuse,0,17,7,7,31,46.5,46.5,200,23.5,2010
961,1030,108,H,CincinnatiU,0,7,0,0,7,5,6,-240,5.5,2010
962,1030,109,V,UAB,7,7,7,14,50,52,56,320,27,2010
963,1030,110,H,SoMississippi,3,3,15,14,49,9.5,10,-400,7,2010
964,1030,111,V,Purdue,0,0,0,10,10,42,42,485,20,2010
965,1030,112,H,Illinois,14,3,20,7,44,15,16.5,-670,6.5,2010
966,1030,113,V,MiamiFlorida,0,0,0,19,19,14.5,14.5,-625,6.5,2010
967,1030,114,H,Virginia,0,14,3,7,24,50.5,51.5,460,23,2010
968,1030,115,V,Louisville,3,0,0,0,3,53.5,56,300,24.5,2010
969,1030,116,H,PittsburghU,3,3,7,7,20,10.5,9.5,-360,4.5,2010
970,1030,117,V,MichiganState,0,0,0,6,6,50,50.5,200,23,2010
971,1030,118,H,Iowa,17,13,7,0,37,4,6.5,-240,pk,2010
972,1030,119,V,Northwestern,0,10,7,3,20,3,3.5,-175,3,2010
973,1030,120,H,Indiana,3,7,0,7,17,57.5,58.5,155,27,2010
974,1030,121,V,Clemson,10,0,0,0,10,6.5,7,-280,3.5,2010
975,1030,122,H,BostonCollege,3,13,0,0,16,42.5,42,240,21,2010
976,1030,123,V,WakeForest,7,0,0,7,14,53,51.5,190,24,2010
977,1030,124,H,Maryland,10,17,28,7,62,6,5.5,-230,0.5,2010
978,1030,125,V,NoIllinois,0,13,7,8,28,8,7,-270,5,2010
979,1030,126,H,WesternMichigan,7,7,0,7,21,53,52.5,230,26,2010
980,1030,127,V,TennesseeU,3,7,7,7,24,49,49,625,24,2010
981,1030,128,H,SouthCarolina,0,10,14,14,38,18.5,17.5,-850,9.5,2010
982,1030,129,V,Vanderbilt,14,0,0,0,14,53.5,54.5,850,27,2010
983,1030,130,H,Arkansas,6,26,3,14,49,22.5,20,-1450,8.5,2010
984,1030,131,V,Kentucky,7,3,7,0,17,53.5,55.5,200,28,2010
985,1030,132,H,MississippiSt,10,7,0,7,24,6.5,6,-240,2.5,2010
986,1030,133,V,Auburn,14,20,10,7,51,8.5,6.5,-280,3,2010
987,1030,134,H,Mississippi,14,3,0,14,31,60,60.5,240,31.5,2010
988,1030,135,V,Baylor,3,7,7,13,30,52.5,54.5,245,24.5,2010
989,1030,136,H,Texas,3,9,7,3,22,8,7.5,-290,4,2010
990,1030,137,V,Kansas,6,3,0,7,16,52.5,54.5,600,24.5,2010
991,1030,138,H,IowaState,0,7,21,0,28,19,17.5,-800,9.5,2010
992,1030,139,V,Akron,0,0,0,0,0,49,50,4250,21,2010
993,1030,140,H,Temple,3,3,10,14,30,27,29.5,-7750,13.5,2010
994,1030,141,V,BallState,7,0,7,0,14,45.5,42.5,320,21,2010
995,1030,142,H,KentState,6,7,7,13,33,9,10,-400,4,2010
996,1030,143,V,SanDiegoState,3,17,7,21,48,10.5,10,-400,6,2010
997,1030,144,H,Wyoming,0,17,7,14,38,48,49.5,320,24.5,2010
998,1030,145,V,Tulsa,12,6,7,3,28,61.5,63,280,31,2010
999,1030,146,H,NotreDame,13,7,7,0,27,9.5,9.5,-340,4,2010
1000,1030,147,V,UTEP,0,3,3,6,12,52,54,110,24,2010
1001,1030,148,H,Marshall,7,0,0,9,16,3,2.5,-130,pk,2010
1002,1030,149,V,SMU,0,3,7,21,31,8,9.5,-360,6.5,2010
1003,1030,150,H,Tulane,0,7,10,0,17,54,54,300,24.5,2010
1004,1030,151,V,BowlingGreen,7,3,0,7,17,53,52,400,24,2010
1005,1030,152,H,CentralMichigan,0,0,7,7,14,11,13,-500,7,2010
1006,1030,153,V,Stanford,14,14,10,3,41,7,7,-290,3,2010
1007,1030,154,H,WashingtonU,0,0,0,0,0,63,63.5,245,24.5,2010
1008,1030,155,V,Florida,0,21,0,10,34,47.5,50,110,24.5,2010
1009,1030,156,H,Georgia,0,7,3,21,31,1.5,pk,-130,0.5,2010
1010,1030,157,V,EastCarolina,7,7,7,14,35,54.5,53,255,27.5,2010
1011,1030,158,H,CentralFlorida,14,14,7,14,49,7,8.5,-310,2,2010
1012,1030,159,V,ArizonaU,7,12,7,3,29,9.5,8.5,-350,3,2010
1013,1030,160,H,UCLA,7,0,7,7,21,50,47,290,21.5,2010
1014,1030,161,V,OklahomaState,0,7,10,7,24,6,4,-180,3,2010
1015,1030,162,H,KansasState,0,7,0,7,14,67.5,66,160,30,2010
1016,1030,163,V,Missouri,0,7,10,0,17,54.5,54.5,270,27,2010
1017,1030,164,H,Nebraska,24,0,7,0,31,6,8,-330,pk,2010
1018,1030,165,V,Colorado,0,3,7,0,10,52,54.5,1350,24.5,2010
1019,1030,166,H,Oklahoma,3,26,14,0,43,22,26,-3000,10.5,2010
1020,1030,167,V,MiamiOhio,7,7,0,7,21,2.5,2.5,-145,20.5,2010
1021,1030,168,H,BuffaloU,0,0,9,0,9,45.5,44.5,125,0.5,2010
1022,1030,169,V,TexasTech,7,7,0,13,27,59,62.5,250,31.5,2010
1023,1030,170,H,TexasA&M,3,21,14,7,45,6,7,-300,3,2010
1024,1030,171,V,Duke,3,21,7,3,34,54,56,350,27,2010
1025,1030,172,H,Navy,0,0,7,24,31,14.5,13,-450,7.5,2010
1026,1030,173,V,Toledo,8,7,14,13,42,11,11.5,-400,4,2010
1027,1030,174,H,EasternMichigan,0,7,0,0,7,59,56.5,320,24.5,2010
1028,1030,175,V,UtahState,0,0,21,21,42,60,65,1500,28,2010
1029,1030,176,H,Nevada,14,21,14,7,56,24,27.5,-4000,11,2010
1030,1030,177,V,SanJoseState,3,0,10,14,27,2.5,3.5,-160,3,2010
1031,1030,178,H,NewMexicoState,7,10,0,12,29,46,46.5,140,21.5,2010
1032,1030,179,V,NewMexico,7,7,0,0,14,52.5,51.5,500,26,2010
1033,1030,180,H,ColoradoState,21,10,7,0,38,16,15,-700,7,2010
1034,1030,181,V,California,0,0,0,7,7,55.5,54,125,24,2010
1035,1030,182,H,OregonState,14,14,7,0,35,4,2.5,-145,pk,2010
1036,1030,183,V,WashingtonState,0,0,0,0,0,55,57.5,1000,24,2010
1037,1030,184,H,ArizonaState,14,14,7,7,42,21,22.5,-1700,7.5,2010
1038,1030,185,V,HoustonU,7,28,14,7,56,13,14,-550,4.5,2010
1039,1030,186,H,Memphis,3,0,0,14,17,60.5,60,425,26.5,2010
1040,1030,187,V,Utah,7,7,14,0,28,7,6.5,-260,3,2010
1041,1030,188,H,AirForce,7,3,0,13,23,56,55,220,27.5,2010
1042,1030,189,V,OhioState,14,17,7,14,52,25.5,25.5,-3000,10,2010
1043,1030,190,H,MinnesotaU,7,0,3,0,10,54,55,1350,24,2010
1044,1030,191,V,Michigan,7,3,14,7,31,2.5,3,-150,3.5,2010
1045,1030,192,H,PennState,14,14,10,3,41,53.5,54.5,130,27.5,2010
1046,1030,193,V,Oregon,8,21,14,10,53,6,6,-250,36,2010
1047,1030,194,H,USC,10,7,15,0,32,73,72,210,pk,2010
1048,1030,195,V,TCU,7,21,7,13,48,35.5,34.5,-15000,14.5,2010
1049,1030,196,H,UNLV,0,6,0,0,6,54,57,8000,27.5,2010
1050,1030,197,V,Idaho,3,0,0,7,10,61,66.5,450,29,2010
1051,1030,198,H,Hawaii,10,21,7,7,45,13.5,15.5,-600,7.5,2010
1052,1030,199,V,ULLafayette,0,14,3,14,31,53,51,500,24,2010
1053,1030,200,H,Ohio,7,3,6,22,38,13.5,17,-700,10,2010
1054,1030,201,V,NorthTexas,0,10,6,17,33,51.5,52.5,210,24,2010
1055,1030,202,H,WesternKentucky,0,3,0,3,6,3.5,6,-250,4,2010
1056,1030,203,V,Troy,7,7,0,0,14,14.5,17,-750,10,2010
1057,1030,204,H,ULMonroe,14,7,7,0,28,56,55,550,28,2010
1058,1030,205,V,FloridaIntl,3,3,3,0,9,5.5,4.5,-200,3,2010
1059,1030,206,H,FloridaAtlantic,0,7,7,7,21,46,47,170,21,2010
1060,1030,241,V,William&Mary,6,11,0,0,17,NL,NL,750,24,2010
1061,1030,242,H,NorthCarolina,0,7,0,14,21,21,20,-1370,11.5,2010
1062,1030,243,V,VMI,0,0,7,0,7,NL,NL,7500,26,2010
1063,1030,244,H,Army,7,12,0,10,29,32,33,-24500,14,2010
