,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,year
679,930,212,H,Louisville,14,21,10,10.0,55,51.5,49,NL,17,2017
680,1004,301,V,ArkansasState,3,19,14,7.0,43,6.5,7.5,-290,3.5,2017
681,1004,302,H,GeorgiaSouthern,0,17,0,8.0,25,55.5,55,237,28.5,2017
682,1005,305,V,Louisville,0,10,3,12.0,25,1,3,-155,3,2017
683,1005,306,H,NCState,0,17,7,15.0,39,63,67,135,34,2017
684,1006,307,V,Memphis,7,28,21,14.0,70,14,15.5,-675,7.5,2017
685,1006,308,H,Connecticut,14,10,0,7.0,31,71.5,76,492,40,2017
686,1006,309,V,BoiseState,0,17,0,7.0,24,7.5,7,-275,3,2017
687,1006,310,H,BYU,7,0,0,0.0,7,45,46.5,226,22,2017
688,1007,311,V,Illinois,3,10,3,0.0,16,43,42,550,22.5,2017
689,1007,312,H,Iowa,7,10,7,21.0,45,18,16,-800,6.5,2017
690,1007,313,V,NotreDame,0,16,10,7.0,33,16.5,13,-500,6,2017
691,1007,314,H,NorthCarolina,0,7,0,3.0,10,62.5,63.5,375,29.5,2017
692,1007,315,V,WesternMichigan,10,7,7,7.0,71,10.5,7,-290,2,2017
693,1007,316,H,BuffaloU,14,0,0,17.0,68,50,51,235,26.5,2017
694,1007,317,V,EasternMichigan,6,0,3,6.0,15,59,60.5,350,28,2017
695,1007,318,H,Toledo,3,7,7,3.0,20,13,12,-450,6,2017
696,1007,319,V,CentralMichigan,7,6,6,7.0,26,58,55,320,26.5,2017
697,1007,320,H,Ohio,7,7,0,9.0,23,10.5,11,-420,4.5,2017
698,1007,321,V,BallState,3,0,0,0.0,3,51,52,170,24,2017
699,1007,322,H,Akron,7,10,0,14.0,31,9,4.5,-200,pk,2017
700,1007,323,V,BowlingGreen,3,14,7,13.0,37,50.5,50.5,550,28,2017
701,1007,324,H,MiamiOhio,6,13,10,0.0,29,14,15,-800,7,2017
702,1007,325,V,Marshall,7,0,7,0.0,14,15,14.5,-650,7,2017
703,1007,326,H,Charlotte,0,0,3,0.0,3,49.5,51.5,450,23,2017
704,1007,327,V,CentralFlorida,20,17,14,,51,14,15.5,-750,6,2017
705,1007,328,H,CincinnatiU,7,9,7,,23,57,53.5,525,28.5,2017
706,1007,329,V,GeorgiaState,14,7,0,6.0,27,2.5,52,-110,24,2017
707,1007,330,H,CoastalCarolina,0,7,0,14.0,21,52.5,pk,-110,2.5,2017
708,1007,331,V,PennState,3,7,14,7.0,31,14,14.5,-650,7,2017
709,1007,332,H,Northwestern,0,0,0,7.0,7,55.5,51.5,450,23,2017
710,1007,333,V,Temple,0,24,7,3.0,34,4.5,3.5,-170,27,2017
711,1007,334,H,EastCarolina,3,0,7,0.0,10,61,58.5,145,pk,2017
712,1007,335,V,Duke,7,7,0,7.0,21,2.5,1.5,-125,1.5,2017
713,1007,336,H,Virginia,7,7,7,7.0,28,51,53,105,23,2017
714,1007,337,V,PittsburghU,0,10,3,11.0,24,60,63.5,135,31,2017
715,1007,338,H,Syracuse,3,7,10,7.0,27,3.5,3,-155,2.5,2017
716,1007,339,V,VirginiaTech,7,10,3,3.0,23,17,16.5,-900,7,2017
717,1007,340,H,BostonCollege,3,0,0,7.0,10,46.5,47,600,23,2017
718,1007,341,V,NewMexicoState,7,7,3,14.0,31,51.5,55.5,375,27,2017
719,1007,342,H,AppalachianSt,3,14,0,28.0,45,10,13.5,-500,4.5,2017
720,1007,343,V,Maryland,7,0,0,7.0,14,58.5,60.5,4000,23.5,2017
721,1007,344,H,OhioState,20,21,14,7.0,62,30,29.5,-10000,10.5,2017
722,1007,345,V,WakeForest,0,0,0,14.0,14,46.5,50.5,1100,24,2017
723,1007,346,H,Clemson,14,0,7,7.0,28,21.5,21,-2500,8,2017
724,1007,347,V,MinnesotaU,7,7,0,3.0,17,1.5,45.5,140,22.5,2017
725,1007,348,H,Purdue,6,0,7,18.0,31,48,3.5,-160,3.5,2017
726,1007,349,V,MichiganState,7,7,0,0.0,14,41.5,39.5,375,20.5,2017
727,1007,350,H,Michigan,3,0,7,0.0,10,12,11.5,-500,7,2017
728,1007,351,V,SouthernMiss,7,0,14,10.0,31,51,49.5,285,24,2017
729,1007,352,H,TexSanAntonio,3,10,0,16.0,29,9,10,-370,3,2017
730,1007,353,V,WesternKentucky,0,8,7,0.0,15,18.5,16.5,-750,7.5,2017
731,1007,354,H,UTEP,0,14,0,0.0,14,51,54,525,24,2017
732,1007,355,V,Stanford,3,10,3,7.0,23,4.5,3,-160,pk,2017
733,1007,356,H,Utah,7,3,3,7.0,20,53,51.5,140,26,2017
734,1007,357,V,ULLafayette,7,7,7,0.0,21,65.5,61.5,200,26.5,2017
735,1007,358,H,Idaho,7,3,3,3.0,16,3.5,6.5,-250,2,2017
736,1007,359,V,ColoradoState,17,7,0,3.0,27,7,10,-400,6,2017
737,1007,360,H,UtahState,0,7,0,7.0,14,63,66.5,300,29,2017
738,1007,361,V,Tulsa,7,0,14,7.0,28,61.5,54,190,23.5,2017
739,1007,362,H,Tulane,21,27,7,7.0,62,3,6,-240,1.5,2017
740,1007,363,V,Army,21,14,7,7.0,49,12,13,-550,4.5,2017
741,1007,364,H,Rice,0,0,6,6.0,12,47,48.5,400,20.5,2017
742,1007,365,V,SanDiegoState,3,17,7,14.0,41,10,9.5,-380,4,2017
743,1007,366,H,UNLV,3,7,0,0.0,10,62.5,55,290,27,2017
744,1007,367,V,AirForce,7,3,14,21.0,45,62,54,270,26.5,2017
745,1007,368,H,Navy,7,21,10,10.0,48,10,8.5,-340,3.5,2017
746,1007,369,V,Arkansas,3,7,0,12.0,22,2,3.5,-180,3,2017
747,1007,370,H,SouthCarolina,3,14,17,14.0,48,51.5,45,150,22.5,2017
748,1007,371,V,ArizonaU,14,7,14,10.0,45,55,58.5,240,30.5,2017
749,1007,372,H,Colorado,7,7,7,21.0,42,6.5,7,-300,4,2017
750,1007,373,V,TexasTech,21,14,13,17.0,65,17,14.5,-675,5.5,2017
751,1007,374,H,Kansas,7,3,9,0.0,19,77,77,475,34.5,2017
752,1007,375,V,California,0,0,7,0.0,7,57.5,55.5,2500,24,2017
753,1007,376,H,WashingtonU,7,17,7,7.0,38,27,28.5,-5000,13.5,2017
754,1007,377,V,WashingtonState,7,6,10,10.0,33,1,1.5,-125,pk,2017
755,1007,378,H,Oregon,10,0,0,0.0,10,67.5,60.5,105,28,2017
756,1007,379,V,FloridaIntl,3,0,7,7.0,17,48,53.5,260,24,2017
757,1007,380,H,MiddleTennSt,3,14,10,10.0,37,8.5,8.5,-330,4,2017
758,1007,381,V,OregonState,0,3,7,0.0,10,61,57,7500,23.5,2017
759,1007,382,H,USC,14,7,7,10.0,38,34,33,-20000,12,2017
760,1007,383,V,ULMonroe,19,7,9,10.0,45,6.5,6,-240,0.5,2017
761,1007,384,H,TexasState,20,0,0,7.0,27,58.5,55.5,190,31.5,2017
762,1007,385,V,Georgia,7,14,17,7.0,45,14,16.5,-900,7.5,2017
763,1007,386,H,Vanderbilt,0,7,0,7.0,14,42,40.5,600,20.5,2017
764,1007,387,V,WestVirginia,3,0,14,7.0,24,69,68.5,365,31,2017
765,1007,388,H,TCU,0,7,17,7.0,31,12,13,-480,3.5,2017
766,1007,389,V,LouisianaTech,7,3,0,12.0,22,12,9.5,-330,3.5,2017
767,1007,390,H,UAB,13,3,0,7.0,23,64,65.5,260,31,2017
768,1007,391,V,KentState,0,3,0,0.0,3,47,43.5,1250,20,2017
769,1007,392,H,NoIllinois,7,7,10,0.0,24,23,23.5,-2000,9.5,2017
770,1007,393,V,FloridaAtlantic,17,14,14,13.0,58,1.5,6,-250,0.5,2017
771,1007,394,H,OldDominion,7,7,7,7.0,28,56.5,58,200,28.5,2017
772,1007,395,V,LSU,7,3,7,0.0,17,48.5,1.5,-125,pk,2017
773,1007,396,H,Florida,0,3,13,0.0,16,4.5,44,105,21,2017
774,1007,397,V,IowaState,3,10,11,14.0,38,64,62,4500,30,2017
775,1007,398,H,Oklahoma,14,10,0,7.0,31,26.5,30.5,-11000,13,2017
776,1007,399,V,SMU,9,3,10,0.0,22,61,61,300,30,2017
777,1007,400,H,HoustonU,7,14,7,7.0,35,8.5,10,-400,4.5,2017
778,1007,401,V,Missouri,0,14,13,7.0,34,59.5,59,260,28.5,2017
779,1007,402,H,Kentucky,10,10,7,13.0,40,14,8.5,-330,2.5,2017
780,1007,403,V,Wisconsin,10,7,7,14.0,38,13.5,12,-450,4,2017
781,1007,404,H,Nebraska,0,10,7,0.0,17,49,47,350,24.5,2017
782,1007,405,V,Mississippi,3,0,7,13.0,23,57.5,55.5,1100,24,2017
783,1007,406,H,Auburn,14,21,6,3.0,44,20,21.5,-2500,7.5,2017
784,1007,407,V,KansasState,3,14,7,3.0,34,52,47,175,24.5,2017
785,1007,408,H,Texas,0,21,3,3.0,40,5.5,4.5,-210,2.5,2017
786,1007,409,V,Alabama,7,10,7,3.0,27,25.5,26.5,NL,13.5,2017
787,1007,410,H,TexasA&M,3,0,7,9.0,19,57,56.5,NL,25,2017
788,1007,411,V,FresnoState,14,7,0,6.0,27,14.5,17,-900,7.5,2017
789,1007,412,H,SanJoseState,0,0,7,3.0,10,61,59.5,600,24.5,2017
790,1007,413,V,Hawaii,7,7,7,0.0,21,3.5,4.5,-210,3,2017
791,1007,414,H,Nevada,7,14,7,7.0,35,63.5,62.5,175,33.5,2017
792,1007,415,V,CharlestonSou,0,0,0,0.0,0,NL,NL,3000,27,2017
793,1007,416,H,Indiana,10,14,3,0.0,27,27,27.5,-7000,9.5,2017
794,1007,417,V,MiamiFlorida,0,0,10,14.0,24,50,3,-150,pk,2017
795,1007,418,H,FloridaState,3,0,0,17.0,20,pk,45.5,130,20,2017
796,1011,101,V,SouthAlabama,7,2,7,3.0,19,48,51.5,797,24,2017
797,1011,102,H,Troy,0,0,0,8.0,8,17,19,-1300,12.5,2017
798,1012,107,V,TexasState,0,0,7,0.0,7,58,55.5,447,24.5,2017
799,1012,108,H,ULLafayette,14,0,3,7.0,24,14.5,14,-600,7,2017
800,1013,109,V,Clemson,7,7,10,0.0,24,21,24,-2500,10.5,2017
801,1013,110,H,Syracuse,14,3,7,3.0,27,56,57.5,1380,27.5,2017
802,1013,111,V,WashingtonState,0,3,0,0.0,3,13.5,16.5,-950,10,2017
803,1013,112,H,California,10,7,3,17.0,37,53.5,55,639,28,2017
804,1014,113,V,Purdue,3,3,3,0.0,9,51,49.5,477,23,2017
805,1014,114,H,Wisconsin,14,3,0,0.0,17,17,16.5,-650,7.5,2017
806,1014,115,V,Northwestern,3,21,3,10.0,37,3.5,2.5,-135,pk,2017
807,1014,116,H,Maryland,7,7,7,0.0,21,53.5,50.5,115,24.5,2017
808,1014,117,V,MiamiOhio,0,14,0,0.0,14,11.5,8.5,-315,3.5,2017
809,1014,118,H,KentState,0,3,14,0.0,17,43.5,43,256,20,2017
810,1014,119,V,Ohio,0,21,6,21.0,48,8,10,-365,3.5,2017
811,1014,120,H,BowlingGreen,6,10,7,7.0,30,57.5,61,292,30,2017
812,1014,123,V,Toledo,7,10,0,13.0,30,9.5,9.5,-335,4,2017
813,1014,124,H,CentralMichigan,0,0,3,7.0,10,61.5,57,271,23.5,2017
814,1014,125,V,EasternMichigan,7,7,0,13.0,27,45,50,160,24.5,2017
815,1014,126,H,Army,7,7,7,7.0,28,5.5,4,-185,3,2017
816,1014,127,V,NoIllinois,0,14,0,0.0,14,3.5,8,-305,5.5,2017
817,1014,128,H,BuffaloU,3,10,0,0.0,13,48.5,50,249,24,2017
818,1014,129,V,Connecticut,0,14,14,0.0,28,62,58,317,27,2017
819,1014,130,H,Temple,7,0,7,10.0,24,12.5,10.5,-400,6.5,2017
820,1014,133,V,Virginia,0,10,7,3.0,20,2.5,3.5,-165,1,2017
821,1014,134,H,NorthCarolina,0,0,14,0.0,14,54.5,54.5,144,23,2017
822,1014,135,V,Rutgers,7,14,7,7.0,35,48.5,45.5,100,23,2017
823,1014,136,H,Illinois,3,7,0,14.0,24,2.5,1.5,-120,0.5,2017
824,1014,137,V,TexasTech,14,14,7,0.0,35,78,78.5,184,40,2017
825,1014,138,H,WestVirginia,10,7,7,22.0,46,6,5.5,-220,4,2017
826,1014,139,V,NCState,14,0,7,14.0,35,11,12.5,-465,6.5,2017
827,1014,140,H,PittsburghU,7,7,0,3.0,17,58,54.5,361,28,2017
828,1014,141,V,Michigan,3,10,0,7.0,27,6,6.5,-245,3.5,2017
829,1014,142,H,Indiana,0,3,7,10.0,20,48,43,203,20.5,2017
830,1014,143,V,EastCarolina,7,7,0,7.0,21,67.5,71,NL,28.5,2017
831,1014,144,H,CentralFlorida,21,21,7,14.0,63,32,35,NL,13.5,2017
832,1014,145,V,Tulane,0,3,7,0.0,10,11,12,-476,8,2017
833,1014,146,H,FloridaIntl,7,3,3,10.0,23,50,50.5,368,24,2017
834,1014,147,V,BostonCollege,7,7,14,17.0,45,55.5,60,639,28.5,2017
835,1014,148,H,Louisville,14,7,0,21.0,42,19.5,18.5,-950,7.5,2017
836,1014,149,V,Kansas,0,0,0,0.0,0,66.5,62,980,24,2017
837,1014,150,H,IowaState,14,10,14,7.0,45,20,23.5,-1800,7.5,2017
838,1014,151,V,TCU,10,3,7,6.0,26,4.5,7,-275,4,2017
839,1014,152,H,KansasState,0,3,3,0.0,6,55.5,49,226,21.5,2017
840,1014,153,V,OldDominion,0,3,0,0.0,3,50.5,48,384,21.5,2017
841,1014,154,H,Marshall,0,7,7,21.0,35,16.5,13,-500,6.5,2017
842,1014,155,V,FloridaState,7,0,3,7.0,17,6.5,7,-275,3,2017
843,1014,156,H,Duke,0,3,7,0.0,10,46,45.5,226,21.5,2017
844,1014,157,V,HoustonU,3,7,0,7.0,17,13,14,-600,7.5,2017
845,1014,158,H,Tulsa,0,7,16,22.0,45,62.5,62.5,447,28.5,2017
846,1014,159,V,MiddleTennSt,10,10,3,0.0,23,3,4,-195,3.5,2017
847,1014,160,H,UAB,9,13,0,3.0,25,57,55.5,166,28.5,2017
848,1014,161,V,GeorgiaState,13,13,14,7.0,47,57,56.5,144,28,2017
849,1014,162,H,ULMonroe,10,0,14,13.0,37,6,3.5,-165,0.5,2017
850,1014,163,V,Charlotte,7,7,0,0.0,14,48,48,664,24,2017
851,1014,164,H,WesternKentucky,14,24,0,7.0,45,17.5,17.5,-1000,6.5,2017
852,1014,165,V,Wyoming,3,6,7,12.0,28,52,1,-115,0.5,2017
853,1014,166,H,UtahState,6,10,0,7.0,23,3.5,48,-105,23.5,2017
854,1014,167,V,UNLV,17,10,3,0.0,30,68,64.5,291,31,2017
855,1014,168,H,AirForce,0,7,13,14.0,34,10.5,10,-364,7,2017
856,1014,169,V,Nevada,14,7,21,0.0,42,66,65,1904,32,2017
857,1014,170,H,ColoradoState,14,14,10,6.0,44,24.5,24,-4714,9.5,2017
858,1014,171,V,AppalachianSt,0,0,7,16.0,23,10,10.5,-405,6.5,2017
859,1014,172,H,Idaho,0,17,3,0.0,20,48.5,50,320,24,2017
860,1014,173,V,Utah,7,14,0,6.0,27,53.5,52,410,28,2017
861,1014,174,H,USC,7,0,7,14.0,28,12.5,13.5,-540,7.5,2017
862,1014,175,V,Colorado,7,7,7,15.0,36,12.5,9.5,-375,3.5,2017
863,1014,176,H,OregonState,10,9,7,7.0,33,55.5,56,299,28.5,2017
864,1014,177,V,UCLA,7,7,16,0.0,30,77,3.5,-170,5.5,2017
865,1014,178,H,ArizonaU,17,13,10,7.0,47,pk,76,148,37.5,2017
866,1014,179,V,Vanderbilt,0,21,0,14.0,35,55.5,57,144,30.5,2017
867,1014,180,H,Mississippi,7,28,12,10.0,57,3,3.5,-165,pk,2017
868,1014,181,V,Oklahoma,10,10,3,6.0,29,8,8.5,-313,6,2017
869,1014,182,H,Texas,0,10,7,7.0,24,61,61,254,30.5,2017
870,1014,183,V,OhioState,14,21,14,7.0,56,21.5,24,-1900,10,2017
871,1014,184,H,Nebraska,0,0,14,0.0,14,54.5,57.5,1164,24.5,2017
872,1014,185,V,BYU,0,3,7,0.0,10,46.5,48.5,944,23,2017
873,1014,186,H,MississippiSt,7,14,7,7.0,35,21,22.5,-1400,10,2017
874,1014,187,V,Arkansas,0,0,3,6.0,9,57,53,NL,22,2017
875,1014,188,H,Alabama,17,7,7,10.0,41,31,37,NL,14,2017
876,1014,189,V,Baylor,7,3,6,0.0,16,70,66,NL,28.5,2017
877,1014,190,H,OklahomaState,7,28,10,14.0,59,23,27,NL,11.5,2017
878,1014,191,V,Missouri,14,7,0,7.0,28,56.5,58.5,NL,30,2017
879,1014,192,H,Georgia,14,20,13,6.0,53,29.5,28.5,NL,14,2017
880,1014,193,V,Navy,10,0,9,8.0,27,75,73,143,33,2017
881,1014,194,H,Memphis,7,3,10,10.0,30,5.5,3.5,-165,3,2017
882,1014,195,V,NewMexicoState,14,7,0,14.0,35,6,5,-190,4,2017
883,1014,196,H,GeorgiaSouthern,14,10,3,0.0,27,59,59,163,28.5,2017
884,1014,197,V,UTEP,0,0,0,0.0,0,53.5,52.5,1059,23.5,2017
885,1014,198,H,SouthernMiss,7,7,0,10.0,24,20.5,23,-1650,10,2017
886,1014,199,V,CoastalCarolina,0,7,0,10.0,17,64,62.5,477,30.5,2017
887,1014,200,H,ArkansasState,7,10,17,17.0,51,21,16,-650,7,2017
888,1014,201,V,TexSanAntonio,7,10,3,6.0,26,4.5,1.5,-120,1.5,2017
889,1014,202,H,NorthTexas,16,0,0,13.0,29,60,57.5,100,28.5,2017
890,1014,203,V,TexasA&M,3,0,7,9.0,19,52.5,49,140,23,2017
891,1014,204,H,Florida,3,7,0,7.0,17,3.5,3.5,-160,0.5,2017
892,1014,205,V,SouthCarolina,0,3,6,6.0,15,48,44.5,130,21,2017
893,1014,206,H,TennesseeU,6,3,0,0.0,9,2.5,3,-150,0.5,2017
894,1014,207,V,Auburn,17,6,0,0.0,23,6,6,-235,2.5,2017
895,1014,208,H,LSU,0,14,0,13.0,27,44.5,47.5,195,24.5,2017
896,1014,209,V,MichiganState,10,7,6,7.0,30,3,4,-185,0.5,2017
897,1014,210,H,MinnesotaU,6,0,0,21.0,27,40,41,160,20,2017
898,1014,211,V,Oregon,7,0,0,0.0,7,61.5,56.5,337,27,2017
899,1014,212,H,Stanford,21,7,7,14.0,49,10.5,10.5,-430,3.5,2017
900,1014,213,V,WashingtonU,0,0,0,7.0,7,16.5,17.5,-1100,9.5,2017
901,1014,214,H,ArizonaState,7,6,0,0.0,13,63,60,711,28,2017
902,1014,215,V,NewMexico,0,0,0,0.0,0,55,2.5,-140,0.5,2017
903,1014,216,H,FresnoState,14,7,10,7.0,38,2.5,54.5,120,24,2017
904,1014,217,V,BoiseState,14,7,0,10.0,31,51,47,160,21.5,2017
905,1014,218,H,SanDiegoState,0,0,7,7.0,14,7,4,-185,4,2017
906,1014,219,V,SanJoseState,10,3,7,6.0,26,64.5,58,664,28.5,2017
907,1014,220,H,Hawaii,0,14,7,16.0,37,17,17,-1000,8.5,2017
908,1014,221,V,CincinnatiU,3,0,0,0.0,3,66.5,61.5,1144,27.5,2017
909,1014,222,H,SouthFlorida,3,20,7,3.0,33,24.5,24,-1850,10.5,2017
910,1014,223,V,GeorgiaTech,7,7,10,0.0,24,54,55,211,27,2017
911,1014,224,H,MiamiFlorida,3,10,3,9.0,25,7.5,6.5,-255,3,2017
912,1015,121,V,Akron,7,7,0,0.0,14,57,54.5,374,26.5,2017
913,1015,122,H,WesternMichigan,0,3,0,10.0,13,13,12.5,-485,7.5,2017
914,1019,303,V,Memphis,0,0,21,21.0,42,61.5,61.5,100,0.5,2017
915,1019,304,H,HoustonU,7,10,14,7.0,38,3,1,-120,28.5,2017
916,1019,305,V,ULLafayette,3,0,0,0.0,3,65,66.5,385,28,2017
917,1019,306,H,ArkansasState,14,20,3,10.0,47,13,12,-510,4.5,2017
918,1020,307,V,WesternKentucky,7,14,0,14.0,35,10,6.5,-260,2.5,2017
919,1020,308,H,OldDominion,7,7,17,0.0,31,51,50,210,26,2017
920,1020,309,V,Marshall,7,24,0,7.0,38,2.5,2,-125,24,2017
921,1020,310,H,MiddleTennSt,3,7,0,0.0,10,43.5,49,105,2.5,2017
922,1020,311,V,AirForce,7,21,7,10.0,45,5.5,5.5,-210,2.5,2017
923,1020,312,H,Nevada,14,6,8,14.0,42,65.5,64.5,175,34,2017
924,1020,313,V,ColoradoState,0,21,0,6.0,27,6.5,10,-400,4,2017
925,1020,314,H,NewMexico,7,3,7,7.0,24,59,61,300,29,2017
926,1021,315,V,Iowa,0,7,0,3.0,10,1,45.5,115,21,2017
927,1021,316,H,Northwestern,0,0,7,3.0,17,47.5,2.5,-135,2.5,2017
928,1021,317,V,Tulsa,0,0,0,14.0,14,7,4,-185,3,2017
929,1021,318,H,Connecticut,3,0,14,3.0,20,70.5,76.5,160,34,2017
930,1021,319,V,Troy,7,14,10,3.0,34,10,5.5,-220,0.5,2017
931,1021,320,H,GeorgiaState,3,0,0,7.0,10,44,52,184,24,2017
932,1021,321,V,SMU,14,7,0,7.0,31,7,6,-235,3.5,2017
933,1021,322,H,CincinnatiU,10,10,0,8.0,28,64,66,195,34.5,2017
934,1021,323,V,NorthTexas,0,7,10,14.0,31,65,66.5,144,30,2017
935,1021,324,H,FloridaAtlantic,24,17,21,7.0,69,6.5,3.5,-165,pk,2017
936,1021,325,V,BuffaloU,0,7,0,7.0,14,47,47.5,130,23,2017
937,1021,326,H,MiamiOhio,10,0,14,0.0,24,3,3,-150,0.5,2017
938,1021,327,V,Akron,0,7,0,14.0,21,55.5,58.5,506,27,2017
939,1021,328,H,Toledo,21,3,14,10.0,48,14,15,-700,6.5,2017
940,1021,329,V,KentState,3,0,0,0.0,3,50.5,47,614,21,2017
941,1021,330,H,Ohio,0,13,28,7.0,48,21,17,-900,6.5,2017
942,1021,331,V,NoIllinois,14,17,10,7.0,48,14,15.5,-700,4.5,2017
943,1021,332,H,BowlingGreen,7,0,3,7.0,17,49.5,57,506,27,2017
944,1021,333,V,WesternMichigan,0,10,7,0.0,20,4,1.5,-125,0.5,2017
945,1021,334,H,EasternMichigan,0,7,3,7.0,17,50.5,51,105,24,2017
946,1021,335,V,Indiana,3,0,3,3.0,9,47,48,195,21,2017
947,1021,336,H,MichiganState,0,3,0,14.0,17,7,6.5,-235,3.5,2017
948,1021,337,V,UAB,0,14,3,0.0,24,5.5,9.5,-340,4.5,2017
949,1021,338,H,Charlotte,0,0,7,10.0,25,52.5,52,274,23,2017
950,1021,339,V,Temple,0,14,0,14.0,28,47,49,207,24,2017
951,1021,340,H,Army,7,7,0,14.0,31,6.5,7,-250,3.5,2017
952,1021,341,V,BYU,7,3,0,7.0,17,7,4.5,-193,2.5,2017
953,1021,342,H,EastCarolina,7,3,9,14.0,33,55,55,165,26,2017
954,1021,343,V,Purdue,0,3,3,6.0,12,8,7.5,-290,6.5,2017
955,1021,344,H,Rutgers,7,0,7,0.0,14,46.5,50,237,24,2017
956,1021,345,V,PittsburghU,7,0,7,10.0,24,50,49.5,287,23.5,2017
957,1021,346,H,Duke,0,3,14,0.0,17,8,9.5,-358,4,2017
958,1021,347,V,Syracuse,0,3,10,6.0,19,55,60,733,27.5,2017
959,1021,348,H,MiamiFlorida,3,10,7,7.0,27,14,18,-1150,7.5,2017
960,1021,349,V,CentralMichigan,7,21,7,21.0,56,2.5,3,-160,1.5,2017
961,1021,350,H,BallState,3,3,3,0.0,9,48,48.5,140,21.5,2017
962,1021,351,V,WakeForest,7,14,3,0.0,24,48,50,140,24,2017
963,1021,352,H,GeorgiaTech,3,10,12,13.0,38,8.5,3,-160,2,2017
964,1021,353,V,CoastalCarolina,3,16,3,7.0,29,55.5,51,711,28,2017
965,1021,354,H,AppalachianSt,14,3,6,14.0,37,25.5,20.5,-1100,8.5,2017
966,1021,355,V,Michigan,0,13,0,0.0,13,43,42.5,237,23,2017
967,1021,356,H,PennState,14,7,7,14.0,42,12.5,7.5,-290,2.5,2017
968,1021,357,V,Maryland,0,3,10,0.0,13,55,49.5,1203,21,2017
969,1021,358,H,Wisconsin,7,14,7,10.0,38,24,24,-2000,10.5,2017
970,1021,359,V,NorthCarolina,0,0,0,7.0,7,50,54.5,947,21,2017
971,1021,360,H,VirginiaTech,14,21,17,7.0,59,21.5,21,-1700,7,2017
972,1021,361,V,BostonCollege,17,7,10,7.0,41,49,48,207,23.5,2017
973,1021,362,H,Virginia,0,7,0,3.0,10,7,6.5,-250,3.5,2017
974,1021,363,V,Wyoming,7,0,7,0.0,14,47,44,515,21.5,2017
975,1021,364,H,BoiseState,0,3,7,14.0,24,14,15.5,-715,7.5,2017
976,1021,365,V,Kansas,0,0,0,0.0,0,61,62.5,NL,26.5,2017
977,1021,366,H,TCU,10,14,19,0.0,43,38,37,NL,14.5,2017
978,1021,367,V,Rice,0,7,0,0.0,7,51.5,52.5,639,24.5,2017
979,1021,368,H,TexSanAntonio,10,0,10,0.0,20,18.5,18.5,-950,7,2017
980,1021,369,V,GeorgiaSouthern,7,10,3,0.0,20,56,54.5,289,28,2017
981,1021,370,H,Massachusetts,28,20,0,7.0,55,7,10,-360,3,2017
982,1021,371,V,CentralFlorida,7,7,10,7.0,31,6.5,10.5,-420,4,2017
983,1021,372,H,Navy,0,7,7,7.0,21,65,65.5,330,30,2017
984,1021,373,V,Idaho,7,7,0,7.0,21,62,65,447,28.5,2017
985,1021,374,H,Missouri,34,17,14,3.0,68,14,14,-600,4.5,2017
986,1021,375,V,Kentucky,0,7,0,0.0,7,52.5,54,477,26,2017
987,1021,376,H,MississippiSt,7,10,7,21.0,45,10,14.5,-650,7,2017
988,1021,377,V,SouthFlorida,7,13,14,0.0,34,11,10,-380,5,2017
989,1021,378,H,Tulane,0,7,7,14.0,28,57.5,54,303,24.5,2017
990,1021,379,V,UtahState,7,21,7,17.0,52,61.5,59,148,30,2017
991,1021,380,H,UNLV,14,14,0,0.0,28,2.5,3.5,-170,1,2017
992,1021,381,V,SouthernMiss,3,7,6,11.0,34,54.5,55.5,-105,0.5,2017
993,1021,382,H,LouisianaTech,3,14,0,10.0,27,3.5,1,-115,25.5,2017
994,1021,383,V,Oregon,0,14,0,0.0,14,71,66.5,202,31.5,2017
995,1021,384,H,UCLA,14,0,10,7.0,31,6.5,6.5,-244,3,2017
996,1021,385,V,ArizonaU,14,7,7,3.0,45,63,5.5,-215,0.5,2017
997,1021,386,H,California,7,0,14,10.0,44,1.5,67,180,31,2017
998,1021,387,V,Illinois,7,0,0,10.0,17,47.5,48.5,416,22.5,2017
999,1021,388,H,MinnesotaU,7,0,3,14.0,24,14.5,14,-550,6,2017
1000,1021,389,V,TennesseeU,0,0,7,0.0,7,50.5,50,NL,22,2017
1001,1021,390,H,Alabama,7,14,10,14.0,45,33,36.5,NL,15,2017
1002,1021,391,V,OklahomaState,7,0,0,3.0,13,6,7,-255,3.5,2017
1003,1021,392,H,Texas,0,7,3,0.0,10,65,64.5,211,31,2017
1004,1021,393,V,WestVirginia,10,7,21,0.0,38,9.5,12.5,-485,6.5,2017
1005,1021,394,H,Baylor,0,6,7,23.0,36,69,67,374,30.5,2017
1006,1021,395,V,Auburn,10,7,28,7.0,52,13,17,-950,7.5,2017
1007,1021,396,H,Arkansas,3,3,7,7.0,20,55,51,639,24.5,2017
1008,1021,397,V,Louisville,7,7,14,3.0,31,56,59,226,28,2017
1009,1021,398,H,FloridaState,7,7,0,14.0,28,7,7,-275,3.5,2017
1010,1021,399,V,ULMonroe,7,13,3,0.0,23,61.5,56.5,160,31,2017
1011,1021,400,H,SouthAlabama,14,10,6,3.0,33,5,4,-185,0.5,2017
1012,1021,401,V,USC,0,0,14,0.0,14,59.5,61,155,2.5,2017
