2104,0
2684,1
505,1
178,0
5527,0
405,1
6054,1
4172,1
577,1
4443,0
3078,0
392,1
4035,1
5161,0
4625,1
1267,0
5778,1
1215,1
4151,0
2506,0
5743,1
336,1
1625,1
853,0
6731,0
6265,1
6463,0
2920,0
578,0
3111,1
5271,1
6046,0
5470,0
3021,0
4930,1
5152,1
827,0
5390,1
637,1
4466,0
2893,0
5246,0
2748,1
2746,1
289,0
712,1
5141,0
6331,0
5822,0
303,0
5475,1
1730,0
1503,0
2113,0
2744,0
5823,0
782,0
5853,1
6420,0
5368,1
2852,1
738,0
5453,0
5236,0
1611,0
3237,1
3487,1
275,0
592,0
2409,1
1531,0
3490,1
3022,0
306,1
4063,0
3331,0
1951,0
6312,0
3589,0
3033,0
3885,0
2820,1
3754,1
699,1
3546,1
3187,1
6552,1
412,1
5558,0
1092,0
5825,0
2741,0
614,0
996,1
2626,1
6374,0
3148,0
2231,1
1747,1
1652,0
4791,1
1367,0
5007,0
6215,0
3485,1
1232,1
1598,1
1050,0
4782,1
1746,1
4057,0
1121,1
656,0
4774,0
1793,1
1956,1
757,0
4440,0
2891,0
5617,0
3712,1
5958,0
6332,0
5917,0
5383,0
3321,0
3609,1
207,1
5653,0
366,1
4216,1
2706,1
2150,0
5798,0
2307,1
6736,0
5139,1
4483,0
6633,1
6280,1
5539,1
2800,0
3066,0
6632,0
4040,0
3871,0
5754,0
6627,1
608,0
1978,0
627,0
1928,1
3288,1
312,1
4804,0
3462,0
6500,0
554,0
4041,1
4621,1
5204,1
6008,1
6232,1
3339,0
1240,1
6714,1
2946,0
4802,0
6153,0
923,1
3223,0
84,1
3392,1
2636,0
3700,0
1349,1
3779,1
2220,1
1777,1
549,0
5272,1
5616,1
2021,0
4570,1
3049,0
1412,0
441,0
6114,0
4760,0
3230,1
1273,1
520,1
3480,1
4444,1
6098,1
2044,0
6357,1
6588,1
2941,0
1076,1
5896,1
288,0
455,1
1550,1
3818,1
693,1
5658,1
197,1
5534,1
2831,0
5529,1
3769,1
4350,0
5304,1
4521,0
6038,1
2377,0
2064,1
1356,0
2839,1
2160,1
1099,0
6649,1
1522,1
3960,1
244,0
192,1
3732,1
2137,1
4854,0
1601,0
684,0
6293,0
4550,0
6281,1
979,0
3548,0
163,1
2402,0
6430,0
3672,0
2180,1
3158,0
5955,1
1791,1
4365,0
4998,1
2451,0
6486,0
1573,0
6691,0
3895,1
1589,0
1906,1
2163,1
209,0
3584,0
5550,0
5427,0
5699,1
2060,1
2244,0
2543,1
5302,0
1315,1
3290,0
3221,0
1136,1
2319,1
1033,1
349,0
4571,1
5474,0
4961,0
3830,1
1696,1
2058,1
4522,1
6607,0
32,0
6032,0
748,0
3474,1
4500,1
4879,0
2822,1
2695,1
411,0
4907,1
5706,1
6556,1
2905,1
5601,0
2960,1
5028,1
5584,0
3260,1
4094,1
2223,0
657,1
2111,1
5039,0
4274,1
570,0
2840,0
5419,0
2892,0
907,0
1868,1
6013,1
5140,0
917,1
2803,0
3623,1
6470,1
1247,0
5412,0
731,1
2772,1
4822,1
2672,1
1563,1
1180,0
4846,0
1392,0
674,0
3411,0
4037,0
2688,0
3827,0
2237,1
290,0
2836,0
895,0
4486,0
1344,0
1182,0
4989,0
4827,1
3055,1
3782,0
4986,1
2552,0
6576,1
1300,0
3607,0
2696,0
2062,1
1580,0
709,0
1034,1
6619,0
282,1
3605,0
1057,0
1307,1
824,0
4091,1
6289,0
6227,1
445,1
726,1
5414,0
4812,1
117,0
4932,0
376,0
2074,0
4829,1
5900,0
2679,1
528,1
6795,0
5746,0
1875,1
2959,0
4312,0
3992,1
77,0
2496,1
4007,1
3879,1
5826,1
4783,0
4284,1
774,0
2090,1
6663,1
2346,0
6268,0
567,0
2202,1
4270,0
4435,1
762,0
5350,0
3991,0
2673,0
2730,0
6129,0
5447,0
5402,1
4364,1
2306,1
4871,1
2977,1
1289,0
360,0
6730,0
3735,0
5919,1
4897,0
4944,1
4943,0
5031,0
6697,0
4596,0
6133,1
5868,1
2859,1
6296,0
4093,1
2378,0
1481,0
4680,1
3403,1
1256,0
6125,1
1693,1
2413,1
5050,0
4356,0
2953,0
1903,1
2216,0
6361,0
2769,0
4584,1
3255,0
1784,1
5588,0
590,0
3106,0
3133,0
233,0
4008,0
5228,0
2218,1
4645,1
2208,1
3979,1
2358,1
4212,0
2649,0
1839,0
6426,1
5506,0
1244,0
3983,1
5884,0
5221,0
1549,0
4158,1
2835,1
223,0
3982,1
1924,0
4296,0
5765,1
1352,1
2894,1
1091,0
3647,1
1177,0
1133,0
408,1
1370,1
4073,0
2241,0
4004,1
6668,0
2955,0
3851,0
3094,1
4301,1
6217,1
780,1
716,0
4112,1
3816,0
5359,0
3089,1
3906,0
2733,1
2703,1
1979,0
771,0
1789,0
1425,1
1872,0
3326,0
5802,1
1384,0
4973,1
2041,0
3936,0
4183,1
573,1
304,0
5396,1
1290,1
1027,0
345,0
2962,0
1200,1
101,0
1164,1
1269,0
1597,1
1727,1
4798,0
1989,0
5333,0
2788,1
2155,1
6506,1
517,1
2674,0
4922,0
4988,1
381,1
4074,1
3921,1
4660,1
3233,1
3267,1
1738,1
5449,0
6787,0
785,0
4727,0
3119,0
38,0
3757,0
1089,0
4837,0
5604,1
622,1
1242,1
2170,1
2010,1
6340,0
4154,0
4529,1
508,1
1311,1
3838,0
1360,0
2147,1
2628,1
6362,0
5906,0
500,1
187,0
4525,0
5662,1
2371,1
634,0
1295,1
4418,1
2845,0
761,0
4219,1
220,1
6049,1
6460,1
5561,0
4599,0
4607,0
3296,0
6604,0
3856,1
1930,1
2225,0
482,1
3923,0
5395,0
6554,1
2406,0
3152,1
5136,0
6710,1
972,0
4796,1
3913,0
798,1
1958,1
6647,0
5678,0
5593,0
451,0
4479,1
3205,0
1788,1
2092,0
6259,1
6591,0
1551,1
1330,0
5651,0
3539,0
1124,0
2493,1
2801,1
5573,0
375,1
4502,0
1847,1
1648,1
3674,0
2265,1
5441,0
5164,1
5818,1
1944,0
195,0
452,0
3901,1
1921,0
5331,1
5064,1
4011,1
242,1
5429,0
2548,0
2200,0
2398,1
4224,1
2318,1
3948,0
5392,1
6157,0
6088,1
6379,1
5146,1
1207,1
1375,0
5435,0
4666,0
6698,1
4166,0
1450,1
6173,0
1469,1
208,0
2112,0
1161,0
6478,0
6757,1
4898,0
2810,1
2372,1
3792,0
5913,1
3142,0
6802,0
4472,0
1368,0
2701,1
206,0
5515,1
4417,1
1198,0
4642,0
6283,1
2022,1
1341,0
2791,1
5138,1
4371,0
1913,0
388,0
5093,1
161,1
2500,0
3928,0
5812,1
3826,1
6575,0
3541,0
5633,0
3108,1
5828,0
3151,0
1540,0
3596,0
1434,0
1963,0
250,0
2210,0
2964,0
4643,1
4096,0
978,1
5945,1
3603,0
1805,1
2222,0
5370,1
4721,1
1435,1
1162,0
6160,0
3774,1
4874,1
4171,0
2294,1
3204,0
991,0
5376,1
795,0
5464,1
1968,1
2965,0
6772,1
2726,0
3658,1
588,0
2987,0
4012,0
6483,0
1288,0
2035,0
483,1
2118,0
1430,0
1199,0
3121,0
1185,0
645,1
6629,0
2455,0
3953,0
5416,1
6435,1
5253,1
2364,0
2262,1
3504,1
501,0
4946,0
3974,0
2642,0
5131,0
5538,0
2958,1
1443,0
3778,0
2148,0
985,1
3414,0
4130,0
6414,1
6297,1
4531,0
3144,1
6123,0
2098,0
2846,0
3634,1
5514,0
5328,1
3102,1
4948,1
3788,0
4960,0
6305,0
6784,0
5307,1
6310,0
3160,0
1350,0
3219,0
3242,1
3216,0
1149,0
3848,0
5022,1
6218,1
4070,0
2303,0
4001,0
6735,1
6639,1
1058,1
97,1
2609,1
5477,0
1093,0
5079,1
5864,1
4692,0
6440,0
1395,0
6151,1
1596,1
2702,0
423,0
1515,0
4385,0
3199,1
3138,0
6469,0
2761,0
1408,0
3557,0
6060,0
3963,1
5636,0
2053,0
3528,1
2188,1
4480,0
5525,1
1931,1
5042,0
1397,0
6164,0
2899,1
4808,1
3742,1
6525,1
6162,1
911,0
4873,0
3279,0
4338,0
438,1
5330,0
5090,1
1490,0
841,1
81,1
1460,0
1538,1
4845,1
6405,1
3246,0
1462,1
3973,0
1766,0
3721,0
4213,1
2115,0
2671,1
3166,0
99,1
3904,0
3079,0
690,1
631,0
1285,1
6284,0
1582,1
5348,0
1613,0
2047,1
6526,0
6605,1
2252,1
4787,1
1911,1
2610,0
5202,0
6524,1
2187,0
4546,0
1755,0
4165,0
6646,1
6225,0
789,0
4533,1
1724,0
3613,0
2572,0
687,1
3285,1
6044,0
463,1
100,0
4042,0
5343,1
4794,1
4009,1
2134,1
6587,1
2066,0
893,0
1087,1
6050,1
4764,0
4814,0
993,0
1845,0
325,0
2708,0
2855,1
2308,0
765,1
1750,1
2397,0
6555,1
6202,0
1840,1
3631,0
6443,0
3938,1
1085,0
4517,1
803,1
3727,0
1096,0
5775,1
4209,1
2678,0
219,1
3478,0
3399,0
1192,0
4699,1
5293,0
3897,0
5591,0
246,0
2432,0
1046,1
5574,1
4049,0
3257,1
6703,0
4136,1
5632,1
2777,1
535,0
2627,0
3227,0
733,0
5695,0
787,0
2614,1
6438,1
1836,0
6175,1
3530,1
3762,0
2490,0
2327,0
1656,0
1194,1
969,1
1478,0
43,0
4949,0
4737,0
6718,1
3604,0
1116,0
436,0
3061,1
1078,0
6777,1
1941,1
3332,1
96,0
3968,1
4072,1
4674,0
1302,0
546,1
1741,1
3989,0
5021,0
4511,0
6105,1
4023,1
2333,1
518,1
2189,0
5407,1
2640,0
3386,1
3881,0
845,1
2172,1
3168,1
4132,1
480,0
2494,1
6517,1
2967,1
1495,0
1122,0
3039,1
3468,0
984,1
1257,0
5487,0
5273,1
2174,0
2975,0
2236,1
6045,1
1524,0
6788,0
432,1
1233,1
1558,1
4013,1
1590,1
236,1
1016,1
2136,1
158,1
5135,1
3396,1
1537,0
2865,0
167,1
5424,0
5290,0
5808,1
805,1
2910,1
294,0
3748,0
6617,0
5723,1
5845,1
3894,0
6319,0
883,1
5556,1
5731,0
2277,1
2488,0
1417,0
6344,1
91,1
3123,1
2026,1
2296,1
6330,0
1229,1
6418,1
4883,1
2140,1
5020,0
5877,0
1195,1
3636,0
461,0
6727,1
1733,0
5411,0
4967,0
4476,1
3854,0
5521,0
605,1
6179,0
2841,0
3410,0
4661,0
4134,0
5158,1
2639,1
706,0
3870,0
3638,1
1768,1
457,1
2497,0
3970,1
110,1
199,1
2369,0
2274,1
6706,0
