,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,year
714,1010,325,V,Illinois,7,0,6,7,20,45.5,47,305,23.5,2015
715,1010,326,H,Iowa,6,10,7,6,29,10,10,-375,3.5,2015
716,1010,327,V,Maryland,7,7,7,7,28,53,57.5,NL,29.5,2015
717,1010,328,H,OhioState,7,14,14,14,49,29.5,32.5,NL,14.5,2015
718,1010,329,V,WakeForest,0,0,3,0,3,37,35,285,17,2015
719,1010,330,H,BostonCollege,0,0,0,0,0,9.5,9.5,-350,4,2015
720,1010,331,V,MiamiOhio,0,3,0,0,3,48,50.5,575,23.5,2015
721,1010,332,H,Ohio,7,10,10,7,34,17,15.5,-800,6.5,2015
722,1010,333,V,KentState,7,0,0,0,7,45.5,45,525,21.5,2015
723,1010,334,H,Toledo,7,17,7,7,38,17,16.5,-725,6.5,2015
724,1010,335,V,BallState,3,17,7,14,41,56,54.5,315,29.5,2015
725,1010,336,H,NoIllinois,0,28,10,21,59,10,10.5,-385,3.5,2015
726,1010,337,V,AppalachianSt,17,3,10,7,37,19.5,14.5,-600,7,2015
727,1010,338,H,GeorgiaState,0,3,0,0,3,61,61,460,27.5,2015
728,1010,339,V,Virginia,3,7,3,6,19,52,45.5,255,21.5,2015
729,1010,340,H,PittsburghU,17,0,7,2,26,10,8,-320,3,2015
730,1010,341,V,CentralMichigan,7,9,3,20,39,52,51.5,170,27,2015
731,1010,342,H,WesternMichigan,10,17,7,7,41,3.5,4.5,-200,0.5,2015
732,1010,343,V,Arkansas,0,7,0,7,14,48,48,650,23,2015
733,1010,344,H,Alabama,3,0,7,17,27,16.5,15.5,-950,10.5,2015
734,1010,345,V,Wyoming,0,3,0,14,17,56,56.5,800,24.5,2015
735,1010,346,H,AirForce,0,7,7,17,31,18.5,21,-1300,10,2015
736,1010,347,V,Massachusetts,10,7,14,7,38,71,79,355,41,2015
737,1010,348,H,BowlingGreen,14,14,24,10,62,12.5,11.5,-450,4.5,2015
738,1010,349,V,Troy,0,0,14,3,17,50.5,59,NL,22.5,2015
739,1010,350,H,MississippiSt,21,17,0,7,45,31,31.5,NL,12.5,2015
740,1010,351,V,NewMexicoState,3,0,0,0,3,71.5,70,NL,31,2015
741,1010,352,H,Mississippi,17,14,14,7,52,40.5,45,NL,17.5,2015
742,1010,353,V,EastCarolina,14,7,0,17,38,56,60,315,31,2015
743,1010,354,H,BYU,7,21,10,7,45,7.5,10,-385,4.5,2015
744,1010,355,V,Baylor,24,28,14,0,66,38,45.5,NL,16,2015
745,1010,356,H,Kansas,7,0,0,0,7,77,77.5,NL,28,2015
746,1010,357,V,Rice,14,0,0,13,27,59,56.5,150,29,2015
747,1010,358,H,FloridaAtlantic,7,7,6,6,26,1,3.5,-170,3,2015
748,1010,359,V,WashingtonState,7,7,7,10,45,73,71,525,36.5,2015
749,1010,360,H,Oregon,10,7,7,7,38,17,15.5,-700,7.5,2015
750,1010,361,V,Georgia,7,17,0,7,31,2.5,2,-130,30.5,2015
751,1010,362,H,TennesseeU,3,14,14,7,38,57,60,110,1,2015
752,1010,363,V,MiddleTennSt,7,7,7,7,28,66,70,240,32.5,2015
753,1010,364,H,WesternKentucky,28,24,3,3,58,10.5,7,-300,1,2015
754,1010,365,V,ULMonroe,0,7,17,0,24,67.5,65.5,305,31,2015
755,1010,366,H,Tulsa,10,10,0,14,34,9,10,-375,3.5,2015
756,1010,367,V,Navy,7,14,3,0,24,56,59,460,30,2015
757,1010,368,H,NotreDame,7,17,14,3,41,15,14,-600,7,2015
758,1010,369,V,Colorado,7,3,7,6,23,56.5,57,550,27.5,2015
759,1010,370,H,ArizonaState,17,7,14,10,48,14,16.5,-750,7,2015
760,1010,371,V,MiamiFlorida,3,7,7,7,24,50,54,210,27.5,2015
761,1010,372,H,FloridaState,14,6,0,9,29,9.5,6,-260,3,2015
762,1010,373,V,Northwestern,0,0,0,0,0,36,38,325,17,2015
763,1010,374,H,Michigan,21,7,3,7,38,9.5,10.5,-400,3,2015
764,1010,375,V,GeorgiaTech,3,7,7,7,24,56,52.5,245,24,2015
765,1010,376,H,Clemson,19,14,7,3,43,8.5,7,-305,3,2015
766,1010,377,V,TexasState,7,7,7,6,27,69.5,67,153,34,2015
767,1010,378,H,ULLafayette,7,7,28,7,49,5,4,-172,3,2015
768,1010,379,V,California,7,10,7,0,24,63,61,240,31.5,2015
769,1010,380,H,Utah,10,14,3,3,30,7.5,7,-300,3,2015
770,1010,381,V,Connecticut,9,14,17,0,40,38,1.5,-125,20,2015
771,1010,382,H,CentralFlorida,3,0,0,10,13,2.5,38,105,pk,2015
772,1010,383,V,UTEP,0,3,7,2,12,53,46.5,456,21,2015
773,1010,384,H,FloridaIntl,21,21,3,7,52,14,13.5,-595,5.5,2015
774,1010,385,V,LouisianaTech,10,14,7,3,34,13,13,-500,6.5,2015
775,1010,386,H,TexSanAntonio,3,7,14,7,31,62,54,400,24.5,2015
776,1010,387,V,BoiseState,17,10,7,7,41,14.5,15.5,-650,7,2015
777,1010,388,H,ColoradoState,0,10,0,0,10,56,60,500,28.5,2015
778,1010,389,V,Florida,14,0,7,0,21,4.5,6.5,-260,3,2015
779,1010,390,H,Missouri,3,0,0,0,3,40,39,210,19,2015
780,1010,393,V,OregonState,0,7,0,0,7,64.5,67,240,28,2015
781,1010,394,H,ArizonaU,13,21,10,0,44,10.5,8,-300,2.5,2015
782,1010,395,V,Syracuse,0,3,14,7,24,48.5,1.5,-125,0.5,2015
783,1010,396,H,SouthFlorida,0,10,21,14,45,3,46,105,21,2015
784,1010,397,V,TCU,14,3,14,21,52,7.5,9,-350,7.5,2015
785,1010,398,H,KansasState,7,28,0,10,45,66,61.5,285,33.5,2015
786,1010,399,V,IowaState,7,14,3,7,31,75,72,400,37,2015
787,1010,400,H,TexasTech,17,21,7,21,66,12,13.5,-500,6,2015
788,1010,401,V,MichiganState,7,3,14,7,31,16.5,12.5,-465,8,2015
789,1010,402,H,Rutgers,0,14,7,3,24,51.5,56,370,28,2015
790,1010,403,V,Wisconsin,0,7,3,13,23,45.5,2.5,-145,2.5,2015
791,1010,404,H,Nebraska,0,14,0,7,21,pk,51,125,24.5,2015
792,1010,405,V,NewMexico,3,7,0,7,17,57,54,165,26,2015
793,1010,406,H,Nevada,0,14,7,14,35,6.5,4,-185,1,2015
794,1010,407,V,SanJoseState,0,17,3,7,33,56,3.5,-170,1,2015
795,1010,408,H,UNLV,7,3,0,17,27,1,51,150,24.5,2015
796,1010,409,V,UtahState,7,22,14,13,56,10,12.5,-425,6.5,2015
797,1010,410,H,FresnoState,7,0,0,7,14,48.5,49.5,345,23.5,2015
798,1010,411,V,SanDiegoState,14,7,0,7,28,1,45,-107,23,2015
799,1010,412,H,Hawaii,0,7,7,0,14,47,pk,-113,0.5,2015
800,1010,413,V,SouthCarolina,3,7,14,0,24,50,50.5,800,24.5,2015
801,1010,414,H,LSU,7,10,21,7,45,18.5,20,-1300,10,2015
802,1010,421,V,PortlandSt,14,31,14,7,66,1.5,3.5,NL,NL,2015
803,1010,422,H,NorthTexas,0,0,0,7,7,NL,NL,NL,NL,2015
804,1013,101,V,ArkansasState,14,0,6,29,49,6,3.5,-170,3.5,2015
805,1013,102,H,SouthAlabama,7,14,3,7,31,58.5,58,150,30,2015
806,1015,105,V,Auburn,14,9,0,7,30,1.5,2,-125,30.5,2015
807,1015,106,H,Kentucky,7,3,10,7,27,50,56,105,0.5,2015
808,1015,107,V,WesternKentucky,14,20,14,7,55,30.5,34.5,NL,16,2015
809,1015,108,H,NorthTexas,0,14,0,14,28,68,72.5,NL,33.5,2015
810,1015,109,V,UCLA,10,7,3,15,35,56,56,210,29,2015
811,1015,110,H,Stanford,14,21,21,0,56,5,6.5,-260,pk,2015
812,1016,111,V,CincinnatiU,10,7,7,0,24,61,68,180,34,2015
813,1016,112,H,BYU,0,10,7,21,38,5.5,4.5,-210,3.5,2015
814,1016,113,V,HoustonU,7,21,14,0,42,16.5,21,-1800,10.5,2015
815,1016,114,H,Tulane,0,7,0,0,7,63.5,57.5,1000,27,2015
816,1016,115,V,BoiseState,3,7,7,9,26,9.5,7.5,-300,10,2015
817,1016,116,H,UtahState,17,28,7,0,52,48,50.5,240,26,2015
818,1016,117,V,UNLV,7,7,14,0,28,3.5,6,-230,3,2015
819,1016,118,H,FresnoState,7,7,3,14,31,55,49,190,24.5,2015
820,1017,119,V,EasternMichigan,6,0,0,14,20,57,64,2805,28,2015
821,1017,120,H,Toledo,0,28,28,7,63,29,28.5,-5805,11,2015
822,1017,121,V,CentralFlorida,3,10,3,0,16,46,42.5,870,21,2015
823,1017,122,H,Temple,7,7,0,16,30,20.5,20.5,-1220,10,2015
824,1017,123,V,BuffaloU,7,0,0,7,14,49.5,55.5,215,24.5,2015
825,1017,124,H,CentralMichigan,14,23,7,7,51,7,6.5,-265,0.5,2015
826,1017,125,V,Marshall,9,14,7,3,33,6.5,3.5,-170,0.5,2015
827,1017,126,H,FloridaAtlantic,3,7,7,0,17,52,47,150,23.5,2015
828,1017,127,V,SouthFlorida,0,7,14,7,28,44,44,-110,21.5,2015
829,1017,128,H,Connecticut,0,3,10,7,20,2.5,1,-110,0.5,2015
830,1017,129,V,NewMexicoState,0,7,7,12,26,68,62.5,3820,27.5,2015
831,1017,130,H,GeorgiaSouthern,14,21,14,7,56,26,31,-9320,13.5,2015
832,1017,131,V,FloridaIntl,9,7,3,15,34,55,52.5,330,27.5,2015
833,1017,132,H,MiddleTennSt,7,21,7,7,42,6,11,-410,6,2015
834,1017,133,V,GeorgiaState,7,17,0,7,31,60,63,460,32.5,2015
835,1017,134,H,BallState,3,7,3,6,19,15.5,14.5,-585,8.5,2015
836,1017,135,V,BostonCollege,7,3,0,7,17,37,38,765,20.5,2015
837,1017,136,H,Clemson,10,7,10,7,34,17,18,-1065,7.5,2015
838,1017,137,V,Syracuse,0,21,3,0,38,54,50.5,230,24.5,2015
839,1017,138,H,Virginia,0,14,0,10,44,8,7,-280,5,2015
840,1017,139,V,Purdue,0,7,0,0,7,48,51,1045,24,2015
841,1017,140,H,Wisconsin,7,3,6,8,24,19.5,22.5,-1445,11,2015
842,1017,141,V,Iowa,3,13,14,10,40,1,1.5,-125,21,2015
843,1017,142,H,Northwestern,0,10,0,0,10,40,41,105,0.5,2015
844,1017,143,V,WakeForest,7,7,0,0,14,47,53,620,27,2015
845,1017,144,H,NorthCarolina,0,29,7,14,50,15,16.5,-870,7,2015
846,1017,145,V,TexasTech,3,17,3,7,30,28,33,-14025,14,2015
847,1017,146,H,Kansas,0,0,6,14,20,74,74.5,5525,33,2015
848,1017,147,V,Nevada,0,7,7,7,21,7,6.5,-245,5.5,2015
849,1017,148,H,Wyoming,0,21,7,0,28,51.5,56,205,27.5,2015
850,1017,149,V,LouisianaTech,14,3,3,0,20,57,60,365,30.5,2015
851,1017,150,H,MississippiSt,7,17,14,7,45,13.5,11,-455,4,2015
852,1017,151,V,KentState,0,10,3,2,15,56,55,235,27,2015
853,1017,152,H,Massachusetts,0,10,0,0,10,6,7,-285,3.5,2015
854,1017,153,V,WesternMichigan,0,14,21,14,49,52.5,54,150,26,2015
855,1017,154,H,Ohio,0,7,0,7,14,4,3.5,-170,3,2015
856,1017,155,V,NoIllinois,21,0,10,14,45,15.5,18,-945,7.5,2015
857,1017,156,H,MiamiOhio,0,3,2,7,12,54,54.5,695,25,2015
858,1017,157,V,AirForce,6,7,0,10,23,54,3.5,-175,3.5,2015
859,1017,158,H,ColoradoState,14,7,14,3,38,pk,55,155,27,2015
860,1017,159,V,Alabama,14,14,3,10,41,4,5,-215,0.5,2015
861,1017,160,H,TexasA&M,3,10,7,3,23,47,55,185,27,2015
862,1017,161,V,Florida,7,7,14,0,28,47.5,43.5,215,22.5,2015
863,1017,162,H,LSU,0,28,0,7,35,6,6.5,-255,0.5,2015
864,1017,163,V,Nebraska,14,10,7,17,48,46.5,47,-105,24,2015
865,1017,164,H,MinnesotaU,7,7,0,11,25,pk,1,-115,1,2015
866,1017,165,V,Missouri,3,3,0,0,6,44,48.5,545,23.5,2015
867,1017,166,H,Georgia,0,3,3,3,9,16,15.5,-695,7.5,2015
868,1017,167,V,Oklahoma,14,21,13,7,55,5,4.5,-195,0.5,2015
869,1017,168,H,KansasState,0,0,0,0,0,58,53.5,170,23.5,2015
870,1017,169,V,PittsburghU,7,14,7,3,31,49.5,48.5,120,26.5,2015
871,1017,170,H,GeorgiaTech,7,14,0,7,28,2.5,2.5,-140,3,2015
872,1017,171,V,VirginiaTech,10,3,0,7,20,53,51.5,140,0.5,2015
873,1017,172,H,MiamiFlorida,10,10,3,7,30,6,3,-160,27,2015
874,1017,173,V,MichiganState,0,7,7,13,27,41,42.5,245,20.5,2015
875,1017,174,H,Michigan,0,10,10,3,23,6.5,7.5,-305,3.5,2015
876,1017,175,V,WestVirginia,7,10,7,14,38,75,76,885,36,2015
877,1017,176,H,Baylor,17,10,21,14,62,18,20.5,-1235,10,2015
878,1017,177,V,Rutgers,7,20,6,22,55,61.5,66.5,205,35.5,2015
879,1017,178,H,Indiana,10,14,28,0,52,5.5,6.5,-245,5.5,2015
880,1017,179,V,Idaho,0,6,10,3,19,61.5,62.5,290,27.5,2015
881,1017,180,H,Troy,0,0,3,13,16,13.5,10,-360,7,2015
882,1017,181,V,Tulsa,0,0,0,17,17,73,77,455,34,2015
883,1017,182,H,EastCarolina,7,13,3,7,30,10,14,-580,6.5,2015
884,1017,183,V,TexSanAntonio,0,0,10,0,10,60,56.5,275,26.5,2015
885,1017,184,H,SouthernMiss,7,9,10,6,32,7,8,-335,3.5,2015
886,1017,185,V,AppalachianSt,10,14,21,14,59,10,14.5,-625,7,2015
887,1017,186,H,ULMonroe,7,7,0,0,14,49,47,475,24.5,2015
888,1017,187,V,Charlotte,14,10,0,10,34,45,50,170,27.5,2015
889,1017,188,H,OldDominion,6,6,10,15,37,8.5,4.5,-200,4,2015
890,1017,189,V,Vanderbilt,0,7,3,0,10,44,45.5,105,21.5,2015
891,1017,190,H,SouthCarolina,6,0,10,3,19,5.5,1.5,-125,pk,2015
892,1017,191,V,OregonState,3,14,0,14,31,55.5,63,245,29,2015
893,1017,192,H,WashingtonState,14,31,0,7,52,8,8,-295,1,2015
894,1017,193,V,ArizonaState,10,0,8,0,18,56,51.5,185,24,2015
895,1017,194,H,Utah,7,7,0,20,34,6.5,5,-215,2,2015
896,1017,195,V,ArizonaU,17,0,0,21,38,8,6,-240,3,2015
897,1017,196,H,Colorado,7,10,7,7,31,66,68,205,34.5,2015
898,1017,197,V,Akron,7,3,0,0,10,65,62.5,370,30,2015
899,1017,198,H,BowlingGreen,7,21,21,10,59,10,12.5,-470,6,2015
900,1017,199,V,TCU,14,10,7,14,45,22,21,-1375,10.5,2015
901,1017,200,H,IowaState,21,0,0,0,21,72.5,68,975,36.5,2015
902,1017,201,V,Louisville,7,0,7,7,21,46,46,220,23,2015
903,1017,202,H,FloridaState,3,3,21,14,41,7.5,6.5,-270,4,2015
904,1017,203,V,USC,10,14,7,0,31,61,61.5,210,33.5,2015
905,1017,204,H,NotreDame,21,3,0,17,41,4,6.5,-250,3.5,2015
906,1017,205,V,Mississippi,14,0,10,0,24,9.5,10,-410,7,2015
907,1017,206,H,Memphis,7,17,7,6,37,67,72.5,330,36.5,2015
908,1017,207,V,PennState,3,0,7,0,10,47,50,800,23.5,2015
909,1017,208,H,OhioState,0,21,0,17,38,18,18.5,-1100,7.5,2015
910,1017,209,V,Hawaii,10,14,0,3,27,53,51.5,175,27,2015
911,1017,210,H,NewMexico,7,7,7,7,28,5,4,-200,4,2015
912,1017,211,V,SanDiegoState,7,10,13,0,30,49,48,120,24,2015
913,1017,212,H,SanJoseState,0,7,0,0,7,2,2.5,-140,3,2015
914,1017,213,V,Oregon,6,10,7,3,26,60,59,120,28.5,2015
915,1017,214,H,WashingtonU,0,3,10,7,20,pk,2.5,-140,3,2015
916,1017,221,V,Bucknell,0,14,0,0,14,NL,45.5,2500,21.5,2015
917,1017,222,H,Army,0,7,7,7,21,25.5,26.5,-5000,10.5,2015
918,1020,301,V,ULLafayette,0,14,7,6,27,62,55.5,210,28,2015
919,1020,302,H,ArkansasState,13,21,3,0,37,6.5,6.5,-260,1,2015
920,1022,305,V,GeorgiaSouthern,7,0,0,6,13,60,59.5,210,28,2015
921,1022,306,H,AppalachianSt,3,14,7,7,31,5,6.5,-260,3,2015
922,1022,307,V,Temple,3,7,0,14,24,54,48,130,0.5,2015
923,1022,308,H,EastCarolina,0,14,0,0,14,2,3,-150,24,2015
924,1022,309,V,California,3,7,6,8,24,67,69,140,0.5,2015
925,1022,310,H,UCLA,10,16,14,0,40,5,3.5,-160,35,2015
926,1023,311,V,Memphis,14,21,17,14,66,10,9.5,-400,3.5,2015
927,1023,312,H,Tulsa,7,14,14,7,42,72,75.5,325,38,2015
928,1023,313,V,UtahState,0,7,7,0,14,4,4,-200,3.5,2015
929,1023,314,H,SanDiegoState,17,17,0,14,48,47,44.5,170,22.5,2015
930,1024,315,V,EasternMichigan,0,0,14,7,21,70,65,2555,27.5,2015
931,1024,316,H,NoIllinois,14,21,7,7,49,28,28,-5555,10,2015
932,1024,317,V,CentralMichigan,10,0,7,6,23,7.5,7.5,-290,6,2015
933,1024,318,H,BallState,7,7,0,7,21,58,56,240,28,2015
934,1024,319,V,Toledo,3,7,21,20,51,13,14.5,-630,9.5,2015
935,1024,320,H,Massachusetts,14,14,0,7,35,57,62,480,33.5,2015
936,1024,321,V,BowlingGreen,14,17,10,7,48,12.5,13.5,-535,6,2015
937,1024,322,H,KentState,0,0,0,0,0,58,58.5,410,27.5,2015
938,1024,323,V,Ohio,7,3,7,0,17,2.5,3,-150,4,2015
939,1024,324,H,BuffaloU,14,17,0,10,41,51,53.5,130,24.5,2015
940,1024,325,V,PittsburghU,3,10,0,10,23,7,9,-355,6,2015
941,1024,326,H,Syracuse,7,10,0,3,20,52,49,285,24.5,2015
942,1024,327,V,Indiana,7,13,6,0,26,61,59.5,510,31.5,2015
943,1024,328,H,MichiganState,7,14,7,24,52,17,14.5,-660,7.5,2015
944,1024,329,V,Clemson,21,21,3,13,58,4.5,8,-350,3,2015
945,1024,330,H,MiamiFlorida,0,0,0,0,0,53,56,280,23.5,2015
946,1024,331,V,NCState,28,0,0,7,35,10,8,-320,3,2015
947,1024,332,H,WakeForest,0,7,3,7,17,45,43.5,260,21.5,2015
948,1024,333,V,Missouri,0,3,0,0,3,2.5,1,-120,17,2015
949,1024,334,H,Vanderbilt,0,7,0,3,10,34,34,100,pk,2015
950,1024,335,V,MiamiOhio,10,0,3,0,13,58,55,1645,26,2015
951,1024,336,H,WesternMichigan,7,14,7,7,35,22,24,-3145,10.5,2015
952,1024,337,V,Tulane,0,7,0,7,14,58,56.5,1375,27.5,2015
953,1024,338,H,Navy,7,3,7,14,31,22,25.5,-2125,11,2015
954,1024,339,V,Wyoming,0,7,0,7,14,56,59.5,11400,27,2015
955,1024,340,H,BoiseState,17,7,10,0,34,31.5,34,-22600,13.5,2015
956,1024,341,V,FresnoState,14,0,0,0,14,58,54.5,600,27.5,2015
957,1024,342,H,AirForce,7,14,14,7,42,16.5,17,-800,9.5,2015
958,1024,343,V,NorthTexas,0,3,3,7,13,60,56.5,2285,24.5,2015
959,1024,344,H,Marshall,17,7,3,3,30,27,28,-4285,10.5,2015
960,1024,345,V,Utah,14,3,0,7,24,58,57,185,28,2015
961,1024,346,H,USC,7,21,7,7,42,3.5,6,-220,1.5,2015
962,1024,347,V,WashingtonU,0,0,7,7,14,47.5,47.5,565,21.5,2015
963,1024,348,H,Stanford,7,10,14,0,31,17,14.5,-715,6.5,2015
964,1024,349,V,TennesseeU,7,0,0,7,14,56,48.5,545,23.5,2015
965,1024,350,H,Alabama,7,0,3,9,19,14,14.5,-695,7.5,2015
966,1024,351,V,KansasState,0,6,3,0,9,56,46.5,240,23,2015
967,1024,352,H,Texas,3,13,0,7,23,3.5,7,-290,3,2015
968,1024,353,V,TexasA&M,0,3,0,0,3,66,67,185,30,2015
969,1024,354,H,Mississippi,7,9,7,0,23,4,5.5,-220,2.5,2015
970,1024,355,V,Virginia,10,3,0,0,13,63,58,620,29.5,2015
971,1024,356,H,NorthCarolina,7,6,3,10,26,14.5,17,-820,7.5,2015
972,1024,357,V,Northwestern,7,10,3,10,30,47,50.5,240,24,2015
973,1024,358,H,Nebraska,5,7,7,9,28,8,7,-290,5.5,2015
974,1024,359,V,Wisconsin,0,10,7,7,24,6.5,5,-215,1.5,2015
975,1024,360,H,Illinois,3,3,7,0,13,44,47,185,23,2015
976,1024,361,V,Duke,14,0,7,3,45,45,46,145,23.5,2015
977,1024,362,H,VirginiaTech,7,3,6,8,43,3.5,3.5,-165,2.5,2015
978,1024,363,V,ULMonroe,7,3,3,0,13,2,57,110,pk,2015
979,1024,364,H,Idaho,3,10,7,7,27,63,1.5,-130,28,2015
980,1024,365,V,HoustonU,7,17,28,7,59,20,21,-1365,8,2015
981,1024,366,H,CentralFlorida,7,3,0,0,10,57,52.5,965,25.5,2015
982,1024,367,V,Colorado,3,7,0,7,17,60,59.5,-105,28,2015
983,1024,368,H,OregonState,7,3,0,3,13,3,1,-115,pk,2015
984,1024,369,V,IowaState,0,7,7,13,27,81,74.5,15600,31.5,2015
985,1024,370,H,Baylor,21,14,0,10,45,36,35.5,-32400,13,2015
986,1024,371,V,PennState,7,10,7,7,31,8,6,-240,3,2015
987,1024,372,H,Maryland,7,6,14,3,30,48,46,205,23.5,2015
988,1024,373,V,Army,0,14,7,10,31,57,53,230,27,2015
989,1024,374,H,Rice,14,10,0,14,38,11,7,-280,3,2015
990,1024,375,V,SouthernMiss,10,13,14,7,44,15.5,14.5,-665,7,2015
991,1024,376,H,Charlotte,3,0,7,0,10,56,63.5,515,28,2015
992,1024,377,V,BostonCollege,0,7,7,0,14,38,37,260,17.5,2015
993,1024,378,H,Louisville,7,10,0,0,17,8,7,-320,3.5,2015
994,1024,379,V,MiddleTennSt,7,3,0,6,16,66,62.5,220,28.5,2015
995,1024,380,H,LouisianaTech,14,21,0,10,45,8,7,-270,2.5,2015
996,1024,381,V,Connecticut,7,3,0,3,13,56,58,355,28,2015
997,1024,382,H,CincinnatiU,14,10,3,10,37,13.5,11,-445,4,2015
998,1024,383,V,SMU,7,0,0,7,14,65,61.5,375,30,2015
999,1024,384,H,SouthFlorida,3,14,7,14,38,12.5,12.5,-475,4.5,2015
1000,1024,385,V,SouthAlabama,3,0,7,8,18,74,2,-125,3,2015
1001,1024,386,H,TexasState,0,19,7,10,36,2.5,62.5,105,28.5,2015
1002,1024,387,V,OldDominion,0,6,6,0,12,56,53,435,26,2015
1003,1024,388,H,FloridaIntl,7,10,10,14,41,15,13.5,-560,6,2015
1004,1024,389,V,Kentucky,10,3,3,0,16,54,59.5,410,28.5,2015
1005,1024,390,H,MississippiSt,7,21,7,7,42,11,13,-535,6.5,2015
1006,1024,391,V,Auburn,0,7,7,10,46,48,55.5,250,26.5,2015
1007,1024,392,H,Arkansas,7,7,7,3,54,5.5,7,-300,3,2015
1008,1024,393,V,TexasTech,3,14,10,0,27,77,72,510,34.5,2015
1009,1024,394,H,Oklahoma,14,14,21,14,63,14,15,-660,6.5,2015
1010,1024,395,V,Kansas,0,10,0,0,10,61,56.5,5375,24.5,2015
1011,1024,396,H,OklahomaState,14,21,21,2,58,32.5,34,-13875,13.5,2015
1012,1024,397,V,FloridaState,3,13,0,0,16,5.5,5.5,-220,1,2015
1013,1024,398,H,GeorgiaTech,3,7,3,9,22,56,55.5,190,26.5,2015
1014,1024,399,V,OhioState,7,14,21,7,49,21,23.5,-1940,10.5,2015
1015,1024,400,H,Rutgers,0,0,0,7,7,58.5,64.5,1290,28,2015
1016,1024,401,V,WesternKentucky,0,7,6,7,20,66,63.5,550,28,2015
1017,1024,402,H,LSU,7,7,20,14,48,15,15.5,-700,7.5,2015
1018,1024,403,V,FloridaAtlantic,0,17,0,0,17,5.5,5,-205,1.5,2015
1019,1024,404,H,UTEP,7,7,7,6,27,57,53.5,175,27,2015
1020,1024,405,V,Troy,21,24,7,0,52,3.5,3,-155,pk,2015
1021,1024,406,H,NewMexicoState,0,7,0,0,7,58.5,59,135,27.5,2015
1022,1024,407,V,NewMexico,7,7,0,7,21,58,56,250,27.5,2015
1023,1024,408,H,SanJoseState,7,14,7,3,31,8,7.5,-310,3,2015
1024,1024,409,V,Hawaii,3,14,3,0,20,49,54,255,27,2015
1025,1024,410,H,Nevada,0,10,3,17,30,8,7,-315,5,2015
1026,1024,411,V,WashingtonState,14,17,7,7,45,71,73.5,230,38,2015
1027,1024,412,H,ArizonaU,0,21,7,14,42,7,7,-280,6,2015
1028,1024,421,V,Wagner,0,0,6,0,6,NL,NL,150000,20.5,2015
1029,1024,422,H,BYU,28,21,14,7,70,51.5,50.5,-450000,18,2015
1030,1029,103,V,NorthCarolina,3,17,3,3,26,3,1,-121,pk,2015
1031,1029,104,H,PittsburghU,3,0,10,6,19,52,58.5,101,28,2015
1032,1029,105,V,WesternMichigan,13,10,21,14,58,20.5,18.5,-1100,9,2015
1033,1029,106,H,EasternMichigan,7,7,7,7,28,70,65.5,750,32,2015
1034,1029,107,V,BuffaloU,10,7,12,0,29,8.5,7,-260,4,2015
1035,1029,108,H,MiamiOhio,7,10,0,7,24,54,50,210,25.5,2015
1036,1029,109,V,TexasState,0,6,7,0,13,72.5,64.5,800,28.5,2015
1037,1029,110,H,GeorgiaSouthern,7,7,10,13,37,21,20,-1300,10,2015
1038,1029,111,V,WestVirginia,0,10,0,0,10,74,72,400,35.5,2015
1039,1029,112,H,TCU,17,6,14,3,40,14,12,-500,6.5,2015
1040,1029,113,V,Oregon,10,7,17,0,34,67,65,120,35,2015
1041,1029,114,H,ArizonaState,0,14,17,10,41,2.5,2.5,-140,3,2015
1042,1030,115,V,Louisville,0,17,3,0,20,12,12,-475,7.5,2015
1043,1030,116,H,WakeForest,10,9,0,0,19,42,42.5,380,22.5,2015
1044,1030,117,V,EastCarolina,6,0,0,7,13,7,5,-215,3,2015
1045,1030,118,H,Connecticut,3,7,14,7,31,52,51,185,24,2015
1046,1030,119,V,LouisianaTech,14,14,7,7,42,13,11,-450,6,2015
1047,1030,120,H,Rice,7,0,3,7,17,67.5,60.5,355,28,2015
1048,1030,121,V,Wyoming,7,7,7,6,27,51,48,1400,24,2015
1049,1030,122,H,UtahState,14,16,7,21,58,28,24.5,-4000,10,2015
1050,1031,123,V,SouthFlorida,10,0,7,0,17,51,51,200,25,2015
1051,1031,124,H,Navy,3,10,3,13,29,9,6,-235,3,2015
1052,1031,125,V,Marshall,14,17,0,3,34,20,17.5,-780,7,2015
1053,1031,126,H,Charlotte,0,3,0,7,10,53,48.5,605,23.5,2015
1054,1031,127,V,Troy,7,3,14,7,41,51.5,55,1375,27,2015
1055,1031,128,H,AppalachianSt,14,3,14,0,44,22,24,-2125,11,2015
1056,1031,129,V,Massachusetts,0,3,7,0,10,65,67.5,-115,0.5,2015
1057,1031,130,H,BallState,3,7,10,0,20,3,pk,-105,31.5,2015
1058,1031,131,V,Rutgers,3,0,7,0,10,47.5,50.5,725,21.5,2015
1059,1031,132,H,Wisconsin,10,17,14,7,48,20,18.5,-975,6.5,2015
1060,1031,133,V,Nebraska,3,6,7,29,45,11,8.5,-340,7,2015
1061,1031,134,H,Purdue,7,14,21,13,55,56,54,280,27,2015
1062,1031,135,V,Clemson,16,10,21,9,56,10,13,-560,7,2015
1063,1031,136,H,NCState,13,7,7,14,41,52,50.5,435,27.5,2015
1064,1031,137,V,Maryland,0,0,0,15,15,54,51,755,21.5,2015
1065,1031,138,H,Iowa,7,14,0,10,31,18,18,-1055,7,2015
